label,sample_idx,route_idx,lat,lng,candidate_count,rank1_way_id,rank1_highway,rank1_bicycle,rank1_access,rank1_oneway,rank1_name,rank1_dist_m,rank2_way_id,rank2_highway,rank2_bicycle,rank2_access,rank2_oneway,rank2_name,rank2_dist_m,match_margin_m,match_ambiguous_2m,pair_local_angle_deg,pair_shared_node,pair_pattern,filtered_candidate_count,filtered_rank1_way_id,filtered_rank1_highway,filtered_rank1_dist_m,filtered_rank2_way_id,filtered_rank2_highway,filtered_rank2_dist_m,filtered_margin_m,filtered_ambiguous_2m,ambiguity_changed_2m
浦和→さいたま新都心,16,25,35.88068,139.64305,108,323017083,secondary,yes,,no,旧中山道,0.973,1429902657,footway,yes,,,,6.004,5.031,False,0.5,False,(b) 車道と並走する歩道・自転車道,65,323017083,secondary,0.973,1429902657,footway,6.004,5.031,False,False
浦和→さいたま新都心,17,26,35.88224,139.64189,108,1429907953,footway,yes,,,,0.209,99170594,residential,,,,,2.88,2.671,False,81.4,True,(c) 交差点付近の交差・接続way,65,1429907953,footway,0.209,99170594,residential,2.88,2.671,False,False
浦和→さいたま新都心,18,27,35.88749,139.63856,108,1393674973,secondary,designated,,,旧中山道,3.163,770936314,footway,,,,,6.438,3.275,False,0.1,False,(b) 車道と並走する歩道・自転車道,65,1393674973,secondary,3.163,1429898982,footway,19.54,16.377,False,False
浦和→さいたま新都心,19,28,35.89348,139.63469,108,1393674972,secondary,,,,旧中山道,1.547,57898235,motorway,no,,yes,首都高速埼玉新都心線,3.806,2.259,False,83.9,False,(c) 交差点付近の交差・接続way,65,1393674972,secondary,1.547,200913410,primary,5.122,3.575,False,False
浦和→さいたま新都心,20,29,35.89411,139.63417,108,285614711,pedestrian,,,,,2.855,770927661,footway,,,,,4.819,1.964,True,84.5,False,(c) 交差点付近の交差・接続way,65,1393674972,secondary,6.401,200913413,primary,68.749,62.347,False,True
吉祥寺→三鷹,0,0,35.70293,139.57722,56,1253983170,secondary,,,,吉祥寺通り,0.719,1253983167,primary,,,,井ノ頭通り,0.783,0.063,True,86.5,True,(c) 交差点付近の交差・接続way,25,1253983170,secondary,0.719,1253983167,primary,0.783,0.063,True,False
吉祥寺→三鷹,1,1,35.70566,139.56803,56,145130502,tertiary,,,,,0.379,178772547,primary,,,,井ノ頭通り,0.474,0.095,True,85.8,True,(c) 交差点付近の交差・接続way,25,145130502,tertiary,0.379,178772547,primary,0.474,0.095,True,False
吉祥寺→三鷹,2,2,35.70369,139.56694,56,145130484,tertiary,,,,成蹊通り,0.781,209297871,residential,,,yes,,1.266,0.485,True,63.2,True,(c) 交差点付近の交差・接続way,25,145130484,tertiary,0.781,209297871,residential,1.266,0.485,True,False
吉祥寺→三鷹,3,3,35.70352,139.56092,56,1527420839,service,,,yes,,0.975,153167829,tertiary,,,,中町新道,3.278,2.303,False,89.5,True,(c) 交差点付近の交差・接続way,25,1527420839,service,0.975,153167829,tertiary,3.278,2.303,False,False
吉祥寺→三鷹,4,4,35.70333,139.56089,56,1527420839,service,,,yes,,2.034,1527420840,service,,,yes,,2.426,0.392,True,16.9,True,(c) 交差点付近の交差・接続way,25,1527420839,service,2.034,1527420840,service,2.426,0.392,True,False
立川→国分寺,0,0,35.69665,139.4128,164,853388885,tertiary,,,yes,,0.123,823191579,pedestrian,,,,,4.107,3.984,False,1.9,False,(b) 車道と並走する歩道・自転車道,102,853388885,tertiary,0.123,742524877,tertiary,12.835,12.711,False,False
立川→国分寺,1,1,35.69566,139.41228,164,742524875,tertiary,,,yes,,1.541,853388888,tertiary,,,,立川南通り,2.408,0.867,True,81.6,True,(c) 交差点付近の交差・接続way,102,742524875,tertiary,1.541,853388888,tertiary,2.408,0.867,True,False
立川→国分寺,2,2,35.69174,139.42325,164,81601827,unclassified,,,yes,,1.917,138427594,tertiary,,,yes,立川南通り,4.217,2.299,False,80.4,True,(c) 交差点付近の交差・接続way,102,81601827,unclassified,1.917,138427594,tertiary,4.217,2.299,False,False
立川→国分寺,3,3,35.69153,139.42453,164,1429406683,tertiary,,,yes,立川南通り,1.399,1453544791,footway,,,,,3.621,2.222,False,0.2,False,(b) 車道と並走する歩道・自転車道,102,1429406683,tertiary,1.399,138427587,tertiary,5.485,4.086,False,False
立川→国分寺,4,4,35.69157,139.4252,164,138427587,tertiary,,,yes,立川南通り,0.86,1429406683,tertiary,,,yes,立川南通り,8.607,7.747,False,5.6,False,(a) 同一道路の分離ウェイ,102,138427587,tertiary,0.86,1429406683,tertiary,8.607,7.747,False,False
立川→国分寺,5,5,35.6915,139.42711,164,138427588,tertiary,,,yes,立川南通り,1.131,854935399,tertiary,,,yes,立川南通り,9.465,8.334,False,0.1,True,(c) 交差点付近の交差・接続way,102,138427588,tertiary,1.131,854935399,tertiary,9.465,8.334,False,False
立川→国分寺,6,7,35.69124,139.42831,164,81601830,tertiary,,,,,1.161,77067799,tertiary,,,,立川南通り,4.332,3.171,False,75.1,True,(c) 交差点付近の交差・接続way,102,81601830,tertiary,1.161,77067799,tertiary,4.332,3.171,False,False
立川→国分寺,7,8,35.69027,139.43143,164,81848141,tertiary,,,,,0.973,81848101,tertiary,,,,,1.962,0.988,True,81.3,True,(c) 交差点付近の交差・接続way,102,81848141,tertiary,0.973,81848101,tertiary,1.962,0.988,True,False
立川→国分寺,8,9,35.69016,139.43212,164,81848141,tertiary,,,,,2.422,81848101,tertiary,,,,,61.384,58.962,False,88.3,True,(c) 交差点付近の交差・接続way,102,81848141,tertiary,2.422,81848101,tertiary,61.384,58.962,False,False
立川→国分寺,9,10,35.69022,139.43395,164,81848141,tertiary,,,,,1.463,81848109,tertiary,,,,,2.298,0.835,True,90.0,True,(c) 交差点付近の交差・接続way,102,81848141,tertiary,1.463,81848109,tertiary,2.298,0.835,True,False
立川→国分寺,10,11,35.69165,139.43391,164,84272034,tertiary,,,,,1.624,84271997,residential,,,yes,,1.626,0.002,True,89.6,True,(c) 交差点付近の交差・接続way,102,84272034,tertiary,1.624,84271997,residential,1.626,0.002,True,False
立川→国分寺,11,12,35.69184,139.43967,164,84271997,residential,,,yes,,1.673,237757473,service,,,,,1.951,0.278,True,89.1,True,(c) 交差点付近の交差・接続way,102,84271997,residential,1.673,237757473,service,1.951,0.278,True,False
立川→国分寺,12,13,35.69114,139.4397,164,237757473,service,,,,,0.346,84271985,residential,,,,,1.005,0.659,True,89.1,True,(c) 交差点付近の交差・接続way,102,237757473,service,0.346,84271985,residential,1.005,0.659,True,False
立川→国分寺,13,14,35.69135,139.44677,164,135230359,footway,,,,,0.048,84271957,residential,,,,,0.632,0.584,True,89.8,True,(c) 交差点付近の交差・接続way,102,84271957,residential,0.632,1343335379,cycleway,12.42,11.788,False,True
立川→国分寺,14,15,35.69205,139.44675,164,84271956,residential,,,,,0.407,135230359,footway,,,,,1.101,0.694,True,89.7,True,(c) 交差点付近の交差・接続way,102,84271956,residential,0.407,1343335373,cycleway,11.374,10.966,False,True
立川→国分寺,15,17,35.69359,139.44711,164,53348166,residential,,,yes,,0.459,135230354,footway,no,,,,0.731,0.273,True,89.9,True,(c) 交差点付近の交差・接続way,102,53348166,residential,0.459,1343335575,cycleway,11.369,10.91,False,True
立川→国分寺,16,18,35.69382,139.45489,164,172480046,residential,,,yes,,0.067,86478865,unclassified,,,yes,,0.283,0.216,True,90.0,True,(c) 交差点付近の交差・接続way,102,172480046,residential,0.067,86478865,unclassified,0.283,0.216,True,False
立川→国分寺,17,19,35.69437,139.45488,164,84271954,secondary,,,,多喜窪通り,0.937,86478865,unclassified,,,yes,,1.051,0.114,True,89.5,True,(c) 交差点付近の交差・接続way,102,84271954,secondary,0.937,86478865,unclassified,1.051,0.114,True,False
立川→国分寺,18,20,35.69447,139.45796,164,728187456,secondary,,,,多喜窪通り,0.263,454008763,service,,,,,8.838,8.575,False,45.3,True,(c) 交差点付近の交差・接続way,102,728187456,secondary,0.263,454008763,service,8.838,8.575,False,False
立川→国分寺,19,21,35.69432,139.45997,164,728187456,secondary,,,,多喜窪通り,0.397,184674220,primary,,,yes,新府中街道,4.212,3.816,False,55.0,True,(c) 交差点付近の交差・接続way,102,728187456,secondary,0.397,184674220,primary,4.212,3.816,False,False
立川→国分寺,20,22,35.69408,139.4623,164,161965524,secondary,,,,多喜窪通り,2.338,1252310694,footway,,,,,5.489,3.151,False,48.1,False,(c) 交差点付近の交差・接続way,102,161965524,secondary,2.338,172480137,tertiary,6.206,3.868,False,False
立川→国分寺,21,24,35.69483,139.46397,164,172480150,secondary,,,,多喜窪通り,1.341,86751479,tertiary,,,,奈良橋通り,3.123,1.782,True,77.5,True,(c) 交差点付近の交差・接続way,102,172480150,secondary,1.341,86751479,tertiary,3.123,1.782,True,False
立川→国分寺,22,26,35.69506,139.46456,164,161954712,secondary,,,,多喜窪通り,0.113,1410570716,service,,,,,16.213,16.101,False,21.1,False,(d) その他,102,161954712,secondary,0.113,1410570716,service,16.213,16.101,False,False
立川→国分寺,23,27,35.69541,139.46619,164,161954672,secondary,,,,多喜窪通り,1.413,887546947,residential,,,,,2.021,0.608,True,89.3,False,(c) 交差点付近の交差・接続way,102,161954672,secondary,1.413,887546947,residential,2.021,0.608,True,False
立川→国分寺,24,28,35.69604,139.4692,164,1346808669,tertiary,,,,,0.184,1427049474,secondary,,,,多喜窪通り,0.352,0.168,True,73.7,True,(c) 交差点付近の交差・接続way,102,1346808669,tertiary,0.184,1427049474,secondary,0.352,0.168,True,False
立川→国分寺,25,29,35.69628,139.47058,164,1427049474,secondary,,,,多喜窪通り,1.054,1349229546,footway,,,,,5.953,4.899,False,18.9,False,(b) 車道と並走する歩道・自転車道,102,1427049474,secondary,1.054,1346808669,tertiary,121.294,120.24,False,False
立川→国分寺,26,30,35.69655,139.47463,164,161954707,secondary,,,,多喜窪通り,0.158,1349229546,footway,,,,,4.237,4.079,False,11.4,False,(b) 車道と並走する歩道・自転車道,102,161954707,secondary,0.158,161953549,residential,10.134,9.975,False,False
立川→国分寺,27,31,35.69646,139.47531,164,161954707,secondary,,,,多喜窪通り,1.945,401781054,service,,,,,8.65,6.704,False,85.8,True,(c) 交差点付近の交差・接続way,102,161954707,secondary,1.945,401781054,service,8.65,6.704,False,False
立川→国分寺,28,32,35.69662,139.47615,164,258865968,residential,,,,,0.494,161954707,secondary,,,,多喜窪通り,1.974,1.479,True,88.7,True,(c) 交差点付近の交差・接続way,102,258865968,residential,0.494,161954707,secondary,1.974,1.479,True,False
立川→国分寺,29,33,35.69728,139.47745,164,161954368,residential,,,,,0.111,161954707,secondary,,,,多喜窪通り,0.597,0.487,True,84.8,True,(c) 交差点付近の交差・接続way,102,161954368,residential,0.111,161954707,secondary,0.597,0.487,True,False
立川→国分寺,30,34,35.69796,139.47823,164,1427049470,secondary,,,,多喜窪通り,0.705,28850943,tertiary,,,,,3.297,2.591,False,85.8,True,(c) 交差点付近の交差・接続way,102,1427049470,secondary,0.705,28850943,tertiary,3.297,2.591,False,False
立川→国分寺,31,35,35.69856,139.4793,164,161953646,unclassified,,,,,0.546,1427049473,unclassified,,,,,1.384,0.837,True,70.3,True,(c) 交差点付近の交差・接続way,102,161953646,unclassified,0.546,1427049473,unclassified,1.384,0.837,True,False
立川→国分寺,32,36,35.69924,139.48017,164,1427049470,secondary,,,,多喜窪通り,0.52,1427049472,tertiary,,,,,1.858,1.338,True,57.0,True,(c) 交差点付近の交差・接続way,102,1427049470,secondary,0.52,1427049472,tertiary,1.858,1.338,True,False
立川→国分寺,33,37,35.69941,139.48015,164,1427049472,tertiary,,,,,0.142,1082813744,footway,,,,,4.488,4.346,False,31.1,True,(c) 交差点付近の交差・接続way,102,1427049472,tertiary,0.142,1427049470,secondary,18.084,17.942,False,False
横浜→みなとみらい,0,0,35.46478,139.62296,109,548992507,service,,,,,0.062,542886819,footway,,,,,0.96,0.898,True,87.1,True,(c) 交差点付近の交差・接続way,50,548992507,service,0.062,28413949,unclassified,6.145,6.083,False,True
横浜→みなとみらい,1,4,35.46414,139.62264,109,28413948,unclassified,,,yes,,0.999,1083959345,footway,,,,,4.695,3.696,False,22.2,False,(d) その他,50,28413948,unclassified,0.999,28413951,primary,42.778,41.779,False,False
横浜→みなとみらい,2,5,35.46358,139.62261,109,28413948,unclassified,,,yes,,0.717,1083959354,footway,,,,,4.907,4.19,False,26.8,True,(c) 交差点付近の交差・接続way,50,28413948,unclassified,0.717,28413951,primary,12.06,11.343,False,False
横浜→みなとみらい,3,7,35.46312,139.62246,109,32463172,tertiary,,,,,0.559,1216392564,primary,,,,県道80号,1.447,0.889,True,55.8,True,(c) 交差点付近の交差・接続way,50,32463172,tertiary,0.559,1216392564,primary,1.447,0.889,True,False
横浜→みなとみらい,4,9,35.46206,139.62276,109,111656069,tertiary,,,,,0.028,26643010,tertiary,,,,,0.412,0.385,True,88.9,True,(c) 交差点付近の交差・接続way,50,111656069,tertiary,0.028,26643010,tertiary,0.412,0.385,True,False
横浜→みなとみらい,5,10,35.46104,139.6231,109,26643010,tertiary,,,,,0.773,134758809,residential,,,yes,,2.656,1.883,True,83.4,True,(c) 交差点付近の交差・接続way,50,26643010,tertiary,0.773,134758809,residential,2.656,1.883,True,False
横浜→みなとみらい,6,11,35.46059,139.62348,109,26643010,tertiary,,,,,2.785,389322199,footway,,,,,7.705,4.919,False,57.7,True,(c) 交差点付近の交差・接続way,50,26643010,tertiary,2.785,306336255,trunk,18.186,15.401,False,False
横浜→みなとみらい,7,13,35.4606,139.62411,109,1298550088,tertiary,,,yes,すずかけ通り,0.483,306336242,trunk,,,yes,国道1号,4.815,4.332,False,82.8,True,(c) 交差点付近の交差・接続way,50,1298550088,tertiary,0.483,306336242,trunk,4.815,4.332,False,False
横浜→みなとみらい,8,14,35.46044,139.62529,109,306336243,tertiary,,,yes,すずかけ通り,0.315,452383849,footway,,,,,6.901,6.586,False,2.2,False,(b) 車道と並走する歩道・自転車道,50,306336243,tertiary,0.315,306336253,tertiary,10.596,10.281,False,False
横浜→みなとみらい,9,15,35.4606,139.62651,109,306336254,tertiary,,,yes,みなとみらい大通り,0.825,1215885243,tertiary,,,yes,すずかけ通り,0.995,0.17,True,79.5,True,(c) 交差点付近の交差・接続way,50,306336254,tertiary,0.825,1215885243,tertiary,0.995,0.17,True,False
横浜→みなとみらい,10,16,35.46117,139.62985,109,25944286,tertiary,,,yes,すずかけ通り,1.321,25944240,tertiary,,,yes,,2.679,1.359,True,85.9,True,(c) 交差点付近の交差・接続way,50,25944286,tertiary,1.321,25944240,tertiary,2.679,1.359,True,False
横浜→みなとみらい,11,17,35.45889,139.63163,109,36348141,tertiary,,,yes,,0.666,421423861,footway,,,,,3.694,3.027,False,89.6,True,(c) 交差点付近の交差・接続way,50,36348141,tertiary,0.666,832563170,tertiary,7.226,6.559,False,False
川崎→武蔵小杉,0,0,35.53185,139.69658,168,153006969,tertiary,,,,西口通り,0.651,682642039,pedestrian,,,,,3.795,3.144,False,75.9,False,(c) 交差点付近の交差・接続way,88,153006969,tertiary,0.651,167066771,service,11.463,10.812,False,False
川崎→武蔵小杉,1,1,35.53373,139.69954,168,674147586,pedestrian,,,,,0.382,205715297,cycleway,yes,,yes,,2.129,1.746,True,70.2,False,(c) 交差点付近の交差・接続way,88,205715297,cycleway,2.129,674147583,tertiary,4.032,1.903,True,False
川崎→武蔵小杉,2,2,35.53618,139.70223,168,1295585359,footway,,,,,2.89,262825873,tertiary,,,no,堀川町線,5.695,2.805,False,23.7,False,(d) その他,88,262825873,tertiary,5.695,262825874,trunk,9.917,4.222,False,False
川崎→武蔵小杉,3,3,35.53827,139.698,168,1226423529,trunk,,yes,yes,府中街道,1.386,989906376,footway,,,,,4.215,2.83,False,2.1,False,(b) 車道と並走する歩道・自転車道,88,1226423529,trunk,1.386,989906377,trunk,8.207,6.821,False,False
川崎→武蔵小杉,4,4,35.54013,139.69686,168,989951075,trunk,,yes,yes,府中街道,1.844,992703183,trunk,,yes,yes,府中街道,6.634,4.789,False,4.3,False,(a) 同一道路の分離ウェイ,88,989951075,trunk,1.844,992703183,trunk,6.634,4.789,False,False
川崎→武蔵小杉,5,5,35.54306,139.69367,168,992241606,trunk,,yes,yes,府中街道,2.754,263456981,trunk,,yes,yes,府中街道,4.331,1.577,True,5.1,False,(a) 同一道路の分離ウェイ,88,992241606,trunk,2.754,263456981,trunk,4.331,1.577,True,False
川崎→武蔵小杉,6,6,35.54401,139.69123,168,387787695,footway,,,,,0.056,991711775,trunk,,yes,yes,府中街道,0.367,0.311,True,41.6,False,(d) その他,88,991711775,trunk,0.367,264689944,trunk,2.121,1.753,True,False
川崎→武蔵小杉,7,7,35.54646,139.68509,168,991020675,trunk,designated,yes,yes,府中街道,2.669,990058492,trunk,designated,yes,yes,府中街道,4.447,1.778,True,1.4,False,(a) 同一道路の分離ウェイ,88,991020675,trunk,2.669,990058492,trunk,4.447,1.778,True,False
川崎→武蔵小杉,8,8,35.54939,139.68217,168,1451926119,footway,,,,,1.95,991020675,trunk,designated,yes,yes,府中街道,2.772,0.822,True,0.7,False,(b) 車道と並走する歩道・自転車道,88,991020675,trunk,2.772,990058492,trunk,10.194,7.422,False,True
川崎→武蔵小杉,9,9,35.55289,139.67992,168,27639367,trunk,,yes,,府中街道,0.25,1011150937,footway,,,,,5.674,5.424,False,82.6,True,(c) 交差点付近の交差・接続way,88,27639367,trunk,0.25,27073883,trunk,10.885,10.635,False,False
川崎→武蔵小杉,10,10,35.55431,139.67884,168,31875063,tertiary,,,yes,南武沿線道路,0.227,155790743,service,,,,,4.022,3.795,False,89.6,True,(c) 交差点付近の交差・接続way,88,31875063,tertiary,0.227,155790743,service,4.022,3.795,False,False
川崎→武蔵小杉,11,11,35.55607,139.67756,168,31875063,tertiary,,,yes,南武沿線道路,1.23,1537673791,footway,,,,,3.872,2.642,False,1.9,False,(b) 車道と並走する歩道・自転車道,88,31875063,tertiary,1.23,263457845,tertiary,10.052,8.822,False,False
川崎→武蔵小杉,12,12,35.55828,139.67599,168,932751006,tertiary,,,yes,南武沿線道路,0.484,37712600,tertiary,,,,,2.978,2.494,False,67.5,True,(c) 交差点付近の交差・接続way,88,932751006,tertiary,0.484,37712600,tertiary,2.978,2.494,False,False
川崎→武蔵小杉,13,13,35.56025,139.67457,168,932751006,tertiary,,,yes,南武沿線道路,0.108,1144230124,unclassified,,,yes,平間銀座,5.209,5.101,False,58.7,True,(c) 交差点付近の交差・接続way,88,932751006,tertiary,0.108,1144230124,unclassified,5.209,5.101,False,False
川崎→武蔵小杉,14,14,35.56317,139.67255,168,294664333,tertiary,,,yes,南武沿線道路,0.289,159367393,residential,,,,,2.631,2.342,False,56.6,True,(c) 交差点付近の交差・接続way,88,294664333,tertiary,0.289,159367393,residential,2.631,2.342,False,False
川崎→武蔵小杉,15,15,35.56546,139.671,168,294664333,tertiary,,,yes,南武沿線道路,0.765,557828565,residential,,,,,1.799,1.034,True,64.0,True,(c) 交差点付近の交差・接続way,88,294664333,tertiary,0.765,557828565,residential,1.799,1.034,True,False
川崎→武蔵小杉,16,16,35.56923,139.66995,168,294664333,tertiary,,,yes,南武沿線道路,0.045,159367636,unclassified,,,,,2.207,2.162,False,59.6,True,(c) 交差点付近の交差・接続way,88,294664333,tertiary,0.045,159367636,unclassified,2.207,2.162,False,False
川崎→武蔵小杉,17,18,35.56968,139.66943,168,159368010,service,,,,,0.071,228751920,footway,,,,,31.061,30.99,False,41.2,True,(c) 交差点付近の交差・接続way,88,159368010,service,0.071,294664333,tertiary,36.421,36.351,False,False
川崎→武蔵小杉,18,20,35.56992,139.66859,168,159368010,service,,,,,0.932,680507396,residential,,,,,1.428,0.497,True,81.6,True,(c) 交差点付近の交差・接続way,88,159368010,service,0.932,680507396,residential,1.428,0.497,True,False
川崎→武蔵小杉,19,22,35.57003,139.66775,168,561778848,path,,,,,0.531,812902514,path,,,,,3.103,2.573,False,82.8,True,(c) 交差点付近の交差・接続way,88,267964155,service,11.667,123451445,service,12.775,1.108,True,True
川崎→武蔵小杉,20,23,35.57043,139.66777,168,812902514,path,,,,,5.229,561778848,path,,,,,44.084,38.855,False,80.6,True,(c) 交差点付近の交差・接続way,88,123451445,service,44.416,123451447,service,44.416,0.0,True,True
川崎→武蔵小杉,21,25,35.57216,139.66722,168,812902514,path,,,,,3.42,267954379,footway,,,,,29.19,25.771,False,38.3,True,(c) 交差点付近の交差・接続way,88,267954376,service,98.705,1034802251,tertiary,124.147,25.441,False,False
川崎→武蔵小杉,22,29,35.57252,139.66695,168,123458564,unclassified,,private,,,0.047,267954379,footway,,,,,3.929,3.882,False,0.1,False,(b) 車道と並走する歩道・自転車道,88,267954376,service,52.358,1034802251,tertiary,83.088,30.73,False,False
川崎→武蔵小杉,23,32,35.57273,139.66661,168,123458564,unclassified,,private,,,0.002,267954378,footway,,,,,5.373,5.37,False,1.7,False,(b) 車道と並走する歩道・自転車道,88,267954376,service,16.552,1034802251,tertiary,58.286,41.734,False,False
川崎→武蔵小杉,24,33,35.57323,139.66647,168,123458564,unclassified,,private,,,1.394,1034802251,tertiary,,,,,2.426,1.032,True,78.2,True,(c) 交差点付近の交差・接続way,88,1034802251,tertiary,2.426,31990106,tertiary,3.101,0.674,True,False
川崎→武蔵小杉,25,34,35.57325,139.66392,168,31990106,tertiary,,,,,1.231,267975548,footway,,,,,2.905,1.674,True,2.3,False,(b) 車道と並走する歩道・自転車道,88,31990106,tertiary,1.231,1058295212,tertiary,5.633,4.402,False,True
川崎→武蔵小杉,26,35,35.57318,139.66348,168,932277458,tertiary,,,,,2.018,267954378,footway,,,,,3.456,1.438,True,7.0,False,(b) 車道と並走する歩道・自転車道,88,932277458,tertiary,2.018,570317028,unclassified,19.242,17.224,False,True
川崎→武蔵小杉,27,36,35.57323,139.66325,168,570317028,unclassified,,,yes,,1.384,1028316658,tertiary,,,,,2.793,1.408,True,81.5,True,(c) 交差点付近の交差・接続way,88,570317028,unclassified,1.384,1028316658,tertiary,2.793,1.408,True,False
千葉→幕張本郷,0,0,35.61359,140.11442,282,702077871,tertiary,,,,千葉公園通り,1.144,350247461,footway,,,,,5.113,3.969,False,2.4,False,(b) 車道と並走する歩道・自転車道,156,702077871,tertiary,1.144,233565187,unclassified,55.399,54.255,False,False
千葉→幕張本郷,1,1,35.61346,140.11503,282,702077871,tertiary,,,,千葉公園通り,0.454,233565187,unclassified,,,yes,,0.609,0.154,True,89.6,True,(c) 交差点付近の交差・接続way,156,702077871,tertiary,0.454,233565187,unclassified,0.609,0.154,True,False
千葉→幕張本郷,2,2,35.61351,140.11567,282,702077871,tertiary,,,,千葉公園通り,1.509,1386938765,footway,,,,,3.798,2.289,False,1.3,False,(b) 車道と並走する歩道・自転車道,156,702077871,tertiary,1.509,233565187,unclassified,58.008,56.499,False,False
千葉→幕張本郷,3,3,35.6138,140.11625,282,702077871,tertiary,,,,千葉公園通り,2.102,1386938765,footway,,,,,4.112,2.01,False,1.7,False,(b) 車道と並走する歩道・自転車道,156,702077871,tertiary,2.102,144846303,residential,6.197,4.095,False,False
千葉→幕張本郷,4,4,35.61437,140.117,282,702077871,tertiary,,,,千葉公園通り,0.741,144846307,unclassified,,,yes,,4.314,3.573,False,54.5,True,(c) 交差点付近の交差・接続way,156,702077871,tertiary,0.741,144846307,unclassified,4.314,3.573,False,False
千葉→幕張本郷,5,6,35.61486,140.11788,282,233583368,footway,,,,,1.768,144785471,tertiary_link,,,yes,千葉公園通り,1.945,0.176,True,2.4,False,(b) 車道と並走する歩道・自転車道,156,144785471,tertiary_link,1.945,23053075,tertiary,5.962,4.018,False,True
千葉→幕張本郷,6,7,35.61519,140.11818,282,233583368,footway,,,,,1.487,144785471,tertiary_link,,,yes,千葉公園通り,2.448,0.961,True,3.1,False,(b) 車道と並走する歩道・自転車道,156,144785471,tertiary_link,2.448,23053075,tertiary,5.772,3.324,False,True
千葉→幕張本郷,7,8,35.61556,140.11828,282,144785471,tertiary_link,,,yes,千葉公園通り,0.658,181993567,footway,,,,,5.56,4.901,False,81.5,True,(c) 交差点付近の交差・接続way,156,144785471,tertiary_link,0.658,23053075,tertiary,6.721,6.062,False,False
千葉→幕張本郷,8,10,35.61591,140.11836,282,144785430,tertiary,,,yes,千葉公園通り,0.807,144785471,tertiary_link,,,yes,千葉公園通り,2.358,1.551,True,38.2,True,(c) 交差点付近の交差・接続way,156,144785430,tertiary,0.807,144785471,tertiary_link,2.358,1.551,True,False
千葉→幕張本郷,9,11,35.61662,140.11842,282,144785464,tertiary,,,,,0.916,219685759,unclassified,,,,,5.485,4.569,False,70.2,True,(c) 交差点付近の交差・接続way,156,144785464,tertiary,0.916,219685759,unclassified,5.485,4.569,False,False
千葉→幕張本郷,10,12,35.61834,140.11839,282,144785464,tertiary,,,,,0.62,172621192,unclassified,,,,房総往還,54.143,53.523,False,47.1,False,(c) 交差点付近の交差・接続way,156,144785464,tertiary,0.62,172621192,unclassified,54.143,53.523,False,False
千葉→幕張本郷,11,13,35.61896,140.11822,282,144785464,tertiary,,,,,1.123,1083937781,footway,,,,,8.348,7.225,False,0.7,False,(b) 車道と並走する歩道・自転車道,156,144785464,tertiary,1.123,172621192,unclassified,24.831,23.708,False,False
千葉→幕張本郷,12,14,35.61954,140.11793,282,144785464,tertiary,,,,,2.276,1083937781,footway,,,,,5.236,2.961,False,0.9,False,(b) 車道と並走する歩道・自転車道,156,144785464,tertiary,2.276,172621192,unclassified,19.554,17.279,False,False
千葉→幕張本郷,13,15,35.62083,140.11715,282,103755119,tertiary,,,,,0.413,1083937775,footway,,,,,5.143,4.731,False,0.2,False,(b) 車道と並走する歩道・自転車道,156,103755119,tertiary,0.413,1336459307,service,15.636,15.223,False,False
千葉→幕張本郷,14,16,35.62147,140.11679,282,172896096,unclassified,,,,,1.028,103755119,tertiary,,,,,1.686,0.658,True,88.7,True,(c) 交差点付近の交差・接続way,156,172896096,unclassified,1.028,103755119,tertiary,1.686,0.658,True,False
千葉→幕張本郷,15,18,35.62368,140.11597,282,23052404,trunk,,,yes,国道126号,0.143,178600326,unclassified,,,,,3.865,3.722,False,89.4,True,(c) 交差点付近の交差・接続way,156,23052404,trunk,0.143,178600326,unclassified,3.865,3.722,False,False
千葉→幕張本郷,16,19,35.62405,140.1158,282,23052404,trunk,,,yes,国道126号,0.349,22961575,trunk,,,yes,国道126号,9.337,8.989,False,1.4,True,(c) 交差点付近の交差・接続way,156,23052404,trunk,0.349,22961575,trunk,9.337,8.989,False,False
千葉→幕張本郷,17,20,35.62516,140.1154,282,23053066,tertiary,,,,作草部坂通り,0.925,23052404,trunk,,,yes,国道126号,1.161,0.236,True,73.7,True,(c) 交差点付近の交差・接続way,156,23053066,tertiary,0.925,23052404,trunk,1.161,0.236,True,False
千葉→幕張本郷,18,21,35.62607,140.11504,282,23052404,trunk,,,yes,国道126号,0.235,1083988791,footway,,,,,6.814,6.578,False,6.0,False,(b) 車道と並走する歩道・自転車道,156,23052404,trunk,0.235,22961575,trunk,8.231,7.996,False,False
千葉→幕張本郷,19,22,35.62677,140.11468,282,23052404,trunk,,,yes,国道126号,3.348,22961575,trunk,,,yes,国道126号,9.375,6.027,False,0.4,True,(c) 交差点付近の交差・接続way,156,23052404,trunk,3.348,22961575,trunk,9.375,6.027,False,False
千葉→幕張本郷,20,23,35.62823,140.11382,282,23052404,trunk,,,yes,国道126号,0.576,153600800,tertiary,,,,,1.436,0.86,True,90.0,True,(c) 交差点付近の交差・接続way,156,23052404,trunk,0.576,153600800,tertiary,1.436,0.86,True,False
千葉→幕張本郷,21,24,35.63006,140.11312,282,23052404,trunk,,,yes,国道126号,0.173,233960862,residential,,,yes,,0.691,0.518,True,83.6,True,(c) 交差点付近の交差・接続way,156,23052404,trunk,0.173,233960862,residential,0.691,0.518,True,False
