label,way_id,fn_reason,needs_manual_check,point_lat,point_lng,osm_url,oneway,highway,name,osm_tags_raw,start_idx,end_idx,geom_nodes,trimmed_length_m,going_wrong_way,against_votes,direction_votes,angle_way_axis_vs_travel_deg,travel_vector_lng,travel_vector_lat,oneway_bicycle,cycleway,using_edge_ids,diagnosis_detail,overpass_endpoint,match_way_id,match_dist_m,match_margin_m,match_ambiguous
東京→渋谷,206286735,forward_travel,False,35.67027,139.746041,https://www.openstreetmap.org/way/206286735,yes,tertiary,,highway=tertiary; oneway=yes; surface=asphalt,41,42,2,15.82,False,0,1,0.0,-0.00016599999997879422,-4.500000000007276e-05,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/1）,overpass-api.de,,,,
東京→渋谷,239796983,forward_travel,False,35.682032,139.762082,https://www.openstreetmap.org/way/239796983,yes,secondary,行幸通り,"foot=no; highway=secondary; lanes=3; lit=yes; name=行幸通り; name:en=Gyōkō Street; name:es=Calle Gyōkō; name:fr=Rue Gyōkō; name:ja=行幸通り; name:ja-Hira=ぎょうこうどおり; name:ja-Latn=Gyōkō-dōri; name:zh=行幸通; oneway=yes; ref=404; source=Bing,2007-04; surface=asphalt; wikidata=Q11103006; wikipedia=ja:東京都道404号皇居前東京停車場線",12,13,5,222.39,False,0,4,0.0,-0.0023730000000057316,0.0005340000000018108,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/4）,overpass-api.de,,,,
東京→渋谷,253070416,forward_travel,False,35.659378,139.720202,https://www.openstreetmap.org/way/253070416,yes,secondary,六本木通り,highway=secondary; lanes=2; name=六本木通り; name:en=Roppongi-dori Avenue; oneway=yes; ref=412; source=Bing;Bing 2010; surface=paved,101,104,4,186.8,False,0,3,0.0,-0.0020539999999868996,-0.00018099999999776628,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/3）,overpass-api.de,,,,
東京→渋谷,253070419,forward_travel,False,35.660098,139.725132,https://www.openstreetmap.org/way/253070419,yes,secondary,霞ヶ関渋谷線(霞町陸橋),highway=secondary; lanes=2; name=霞ヶ関渋谷線(霞町陸橋); oneway=yes; ref=412; source=Bing; surface=asphalt,94,95,2,62.21,False,0,1,0.0,-0.0006539999999972679,-0.0001759999999961792,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/1）,overpass-api.de,,,,
東京→渋谷,253070422,forward_travel,False,35.659617,139.722996,https://www.openstreetmap.org/way/253070422,yes,secondary,霞ヶ関渋谷線(霞町陸橋),bridge=yes; highway=secondary; lanes=2; layer=1; maxspeed=60; name=霞ヶ関渋谷線(霞町陸橋); oneway=yes; ref=412; source=Bing,95,101,7,266.43,False,0,6,0.0,-0.0028900000000078307,-0.00044700000000119644,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/6）,overpass-api.de,,,,
東京→渋谷,257223007,forward_travel,False,35.661401,139.728633,https://www.openstreetmap.org/way/257223007,yes,secondary,六本木通り(六本木六丁目),highway=secondary; lanes=3; name=六本木通り(六本木六丁目); name:en=Roppongi-dori; name:es=Calle Roppongi; oneway=yes; ref=412; source=Bing 2010; surface=asphalt,89,90,2,16.2,False,0,1,0.1,-0.00014999999999076863,-7.899999999949614e-05,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.1°・逆走側セグメント 0/1）,overpass-api.de,,,,
東京→渋谷,261065060,forward_travel,False,35.667181,139.739433,https://www.openstreetmap.org/way/261065060,yes,secondary,高輪麻布線,highway=secondary; lanes=2; name=高輪麻布線; name:en=Takanawa-Azabu Line; name:ja=高輪麻布線; oneway=yes; ref=415; source=Bing 2010; surface=paved,60,62,3,64.19,False,0,2,0.1,-0.0003600000000005821,-0.0004970000000028563,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.1°・逆走側セグメント 0/2）,overpass-api.de,,,,
東京→渋谷,261065070,forward_travel,False,35.669472,139.741472,https://www.openstreetmap.org/way/261065070,yes,secondary,六本木通り,highway=secondary; lanes=3; name=六本木通り; name:en=Roppongi-dori; name:es=Calle Roppongi; name:ja_rm=Roppongi Dōri; oneway=yes; ref=412; source=Bing 2010; surface=paved,54,55,3,18.84,False,0,2,0.0,-0.00013500000000021828,-0.0001299999999986312,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/2）,overpass-api.de,,,,
東京→渋谷,271979227,forward_travel,False,35.663173,139.732355,https://www.openstreetmap.org/way/271979227,yes,secondary,六本木通り,highway=secondary; lanes=3; name=六本木通り; name:en=Roppongi-dori; name:es=Calle Roppongi; oneway=yes; ref=412; source=Bing 2010; surface=paved; turn:lanes=slight_left;left|through|through,84,85,2,2.62,False,0,1,0.1,-2.600000001962144e-05,-1.1999999998124622e-05,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.1°・逆走側セグメント 0/1）,overpass-api.de,,,,
東京→渋谷,271979229,forward_travel,False,35.661624,139.729057,https://www.openstreetmap.org/way/271979229,yes,secondary,六本木通り(六本木六丁目),highway=secondary; lanes=3; name=六本木通り(六本木六丁目); name:en=Roppongi-dori; name:es=Calle Roppongi; oneway=yes; ref=412; source=Bing 2010; surface=asphalt,87,88,2,35.48,False,0,1,0.1,-0.0003280000000245309,-0.00017600000000328464,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.1°・逆走側セグメント 0/1）,overpass-api.de,,,,
東京→渋谷,274499718,forward_travel,False,35.657885,139.700491,https://www.openstreetmap.org/way/274499718,yes,tertiary,神宮通り,highway=tertiary; lit=yes; name=神宮通り; name:en=Jingu-dori Street; oneway=yes; surface=asphalt,143,144,3,11.43,False,0,2,0.3,-5.200000001082117e-05,9.399999999715192e-05,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.3°・逆走側セグメント 0/2）,overpass-api.de,,,,
東京→渋谷,274499723,forward_travel,False,35.657979,139.700439,https://www.openstreetmap.org/way/274499723,yes,tertiary,神宮通り,highway=tertiary; lit=yes; name=神宮通り; name:en=Jingu-dori Street; oneway=yes; surface=asphalt,144,145,2,5.69,False,0,1,0.5,-2.2999999998774e-05,4.7999999999603915e-05,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.5°・逆走側セグメント 0/1）,overpass-api.de,,,,
東京→渋谷,310155079,forward_travel,False,35.6558,139.705929,https://www.openstreetmap.org/way/310155079,yes,primary,明治通り,"highway=primary; int_name=Meiji-dori; lanes=2; lit=yes; maxspeed=50; name=明治通り; name:en=Meiji-dori Avenue; name:es=Calle Meiji; name:ja=明治通り; name:ja-Hira=めいじどおり; name:ja-Latn=Meiji-dōri; oneway=yes; ref=305; source=Bing,2007-04; surface=asphalt",124,131,11,290.51,False,0,10,0.0,-0.0023390000000063083,0.0017789999999990869,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/10）,overpass-api.de,,,,
東京→渋谷,350053180,forward_travel,False,35.667742,139.739891,https://www.openstreetmap.org/way/350053180,yes,secondary,六本木通り,highway=secondary; lanes=3; name=六本木通り; name:en=Roppongi-dori; name:es=Calle Roppongi; name:ja_rm=Roppongi Dōri; oneway=yes; ref=412; source=Bing 2010; surface=asphalt,59,60,2,38.27,False,0,1,0.0,-0.0002340000000060627,-0.0002859999999955676,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/1）,overpass-api.de,,,,
東京→渋谷,367462235,forward_travel,False,35.665673,139.737293,https://www.openstreetmap.org/way/367462235,yes,secondary,六本木通り,highway=secondary; lanes=3; name=六本木通り; name:en=Roppongi-dori; name:es=Calle Roppongi; name:fr=Rue Roppongi; name:ja=六本木通り; name:ja-Hira=ろっぽんぎどおり; name:ja-Latn=Roppongi-dōri; name:ko=롯본기도리; oneway=yes; ref=412; source=Bing 2010; surface=paved,77,79,4,138.27,False,0,3,0.0,-0.0012619999999969878,-0.0007020000000039772,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/3）,overpass-api.de,,,,
東京→渋谷,390852604,forward_travel,False,35.65926,139.718906,https://www.openstreetmap.org/way/390852604,yes,secondary,六本木通り,highway=secondary; lanes=3; maxspeed=60; name=六本木通り; name:en=Roppongi-dori Avenue; oneway=yes; ref=412; source=Bing 2010; surface=paved,106,107,2,42.93,False,0,1,0.1,-0.00047200000000202635,-4.3000000005122274e-05,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.1°・逆走側セグメント 0/1）,overpass-api.de,,,,
東京→渋谷,538982917,forward_travel,False,35.672219,139.753045,https://www.openstreetmap.org/way/538982917,yes,primary,祝田通り,cycleway:left=lane; highway=primary; lit=yes; name=祝田通り; name:en=Iwaida Dori; name:es=Calle Iwaida; name:fr=Rue Iwaida; name:ja-Hira=いわいだどおり; name:ja-Latn=Iwaida-dōri; oneway=yes; ref=301; source=Bing; surface=asphalt; wikidata=Q11102991,24,26,5,218.29,False,0,4,0.0,-0.0011299999999891952,-0.0017350000000035948,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/4）,overpass-api.de,,,,
東京→渋谷,538982921,forward_travel,False,35.678176,139.756874,https://www.openstreetmap.org/way/538982921,yes,primary,内堀通り,"cycleway:left=shared_lane; highway=primary; lanes=3; lit=yes; name=内堀通り; name:en=Uchibori Street; name:es=Calle Uchibori; name:fr=Rue Uchibori; name:ja=内堀通り; name:ja-Hira=うちぼりどおり; name:ja-Latn=Uchibori-dōri; name:zh=内堀路; oneway=yes; ref=301; sidewalk:left=separate; sidewalk:right=no; source=Bing,2007-04; surface=asphalt; wikidata=Q11393904",15,17,7,261.65,False,0,6,0.0,-0.0013289999999983593,-0.002091000000000065,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/6）,overpass-api.de,,,,
東京→渋谷,691015446,forward_travel,False,35.681939,139.759295,https://www.openstreetmap.org/way/691015446,yes,primary,内堀通り,"alt_name:fr=Rue de la douve intérieure; cycleway:left=shared_lane; foot=no; highway=primary; lanes=3; lit=yes; name=内堀通り; name:en=Uchibori Street; name:es=Calle Uchibori; name:fr=Rue Uchibori; name:ja=内堀通り; name:ja-Hira=うちぼりどおり; name:ja-Latn=Uchibori-dōri; name:zh=内堀路; oneway=yes; ref=301; sidewalk:left=separate; sidewalk:right=no; source=Bing,2007-04; surface=asphalt; wikidata=Q11393904",13,15,7,393.75,False,0,6,0.0,-0.002028999999993175,-0.0031340000000028567,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/6）,overpass-api.de,,,,
東京→渋谷,760775979,forward_travel,False,35.669582,139.744795,https://www.openstreetmap.org/way/760775979,yes,tertiary,,highway=tertiary; oneway=yes; surface=asphalt,43,47,9,205.72,False,0,8,0.0,-0.0018049999999902866,-0.001125000000001819,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/8）,overpass-api.de,,,,
東京→渋谷,760775980,forward_travel,False,35.670225,139.745875,https://www.openstreetmap.org/way/760775980,yes,tertiary,,highway=tertiary; oneway=yes; surface=asphalt,42,43,2,12.73,False,0,1,0.2,-0.00012500000002546585,-5.3999999998666226e-05,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.2°・逆走側セグメント 0/1）,overpass-api.de,,,,
東京→渋谷,775539561,forward_travel,False,35.658936,139.715464,https://www.openstreetmap.org/way/775539561,yes,secondary,六本木通り,highway=secondary; lanes=3; name=六本木通り; name:en=Roppongi-dori Avenue; oneway=yes; ref=412; source=Bing 2010; surface=paved,110,111,3,30.34,False,0,2,0.1,-0.00033400000000938235,-3.299999999484271e-05,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.1°・逆走側セグメント 0/2）,overpass-api.de,,,,
東京→渋谷,821526544,forward_travel,False,35.658438,139.710316,https://www.openstreetmap.org/way/821526544,yes,secondary,六本木通り,highway=secondary; lanes=3; name=六本木通り; name:en=Roppongi-dori Avenue; oneway=yes; ref=412; source=Bing 2010; surface=paved,116,117,2,25.6,False,0,1,0.0,-0.00028100000000108594,-2.9999999995311555e-05,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/1）,overpass-api.de,,,,
東京→渋谷,821526547,forward_travel,False,35.658538,139.71137,https://www.openstreetmap.org/way/821526547,yes,secondary,六本木通り,highway=secondary; lanes=3; layer=-1; name=六本木通り; name:en=Roppongi-dori Avenue; oneway=yes; ref=412; source=Bing 2010; surface=paved; tunnel=yes,115,116,2,95.9,False,0,1,0.0,-0.0010539999999821248,-0.00010000000000331966,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/1）,overpass-api.de,,,,
東京→渋谷,862139024,forward_travel,False,35.676037,139.755551,https://www.openstreetmap.org/way/862139024,yes,primary,祝田通り,cycleway:left=lane; highway=primary; lit=yes; name=祝田通り; name:en=Iwaida Dori; name:es=Calle Iwaida; name:fr=Rue Iwaida; name:ja-Hira=いわいだどおり; name:ja-Latn=Iwaida-dōri; oneway=yes; ref=301; sidewalk:left=separate; sidewalk:right=no; source=Bing; surface=asphalt; wikidata=Q11102991,20,24,6,366.72,False,0,5,0.0,-0.0018950000000188538,-0.0029169999999965057,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/5）,overpass-api.de,,,,
東京→渋谷,888162704,forward_travel,False,35.66096,139.727611,https://www.openstreetmap.org/way/888162704,yes,secondary,六本木通り,highway=secondary; lanes=3; name=六本木通り; name:en=Roppongi-dori; name:es=Calle Roppongi; oneway=yes; ref=412; source=Bing 2010; surface=asphalt,90,94,9,332.12,False,0,8,0.0,-0.0033510000000092077,-0.001224000000000558,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/8）,overpass-api.de,,,,
東京→渋谷,888162706,forward_travel,False,35.661448,139.728729,https://www.openstreetmap.org/way/888162706,yes,secondary,六本木通り(六本木六丁目),highway=secondary; lanes=3; name=六本木通り(六本木六丁目); name:en=Roppongi-dori; name:es=Calle Roppongi; oneway=yes; ref=412; source=Bing 2010; surface=asphalt,88,89,2,10.15,False,0,1,0.2,-9.599999998499698e-05,-4.700000000212867e-05,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.2°・逆走側セグメント 0/1）,overpass-api.de,,,,
東京→渋谷,922476289,forward_travel,False,35.658644,139.712561,https://www.openstreetmap.org/way/922476289,yes,secondary,六本木通り,highway=secondary; lanes=3; name=六本木通り; name:en=Roppongi-dori Avenue; oneway=yes; ref=412; source=Bing 2010; surface=paved,114,115,3,108.2,False,0,2,0.0,-0.0011910000000057153,-0.00010600000000238197,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/2）,overpass-api.de,,,,
東京→渋谷,922476291,forward_travel,False,35.658709,139.713253,https://www.openstreetmap.org/way/922476291,yes,secondary,六本木通り,highway=secondary; lanes=3; name=六本木通り; name:en=Roppongi-dori Avenue; oneway=yes; ref=412; source=Bing 2010; surface=paved; turn:lanes=left;through|through|through,113,114,3,62.92,False,0,2,0.0,-0.0006920000000150139,-6.49999999993156e-05,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/2）,overpass-api.de,,,,
東京→渋谷,922476294,forward_travel,False,35.658408,139.710035,https://www.openstreetmap.org/way/922476294,yes,secondary,六本木通り,highway=secondary; lanes=3; name=六本木通り; name:en=Roppongi-dori Avenue; oneway=yes; ref=412; source=Bing 2010; surface=paved,117,118,3,95.25,False,0,2,0.0,-0.001046999999999798,-0.0001010000000007949,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/2）,overpass-api.de,,,,
東京→渋谷,922476295,forward_travel,False,35.658307,139.708988,https://www.openstreetmap.org/way/922476295,yes,secondary,六本木通り,highway=secondary; lanes=3; name=六本木通り; name:en=Roppongi-dori Avenue; oneway=yes; ref=412; source=Bing 2010; surface=paved; turn:lanes=left;through|through;slight_right|right,118,119,4,56.96,False,0,3,0.0,-0.0006260000000111177,-5.800000000277805e-05,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/3）,overpass-api.de,,,,
東京→渋谷,924385392,forward_travel,False,35.668185,139.740273,https://www.openstreetmap.org/way/924385392,yes,secondary,六本木通り,highway=secondary; lanes=3; name=六本木通り; name:en=Roppongi-dori; name:es=Calle Roppongi; name:ja_rm=Roppongi Dōri; oneway=yes; ref=412; source=Bing 2010; surface=concrete,58,59,2,60.17,False,0,1,0.0,-0.00038200000000188084,-0.00044300000000419004,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/1）,overpass-api.de,,,,
東京→渋谷,924743237,forward_travel,False,35.669342,139.741337,https://www.openstreetmap.org/way/924743237,yes,secondary,六本木通り,highway=secondary; lanes=3; name=六本木通り; name:en=Roppongi-dori; name:es=Calle Roppongi; name:ja_rm=Roppongi Dōri; oneway=yes; ref=412; source=Bing 2010; surface=asphalt,55,56,2,12.14,False,0,1,0.2,-8.299999998939711e-05,-8.600000000313912e-05,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.2°・逆走側セグメント 0/1）,overpass-api.de,,,,
東京→渋谷,924743240,forward_travel,False,35.668841,139.740861,https://www.openstreetmap.org/way/924743240,yes,secondary,六本木通り,highway=secondary; lanes=3; name=六本木通り; name:en=Roppongi-dori; name:es=Calle Roppongi; name:ja_rm=Roppongi Dōri; oneway=yes; ref=412; source=Bing 2010; surface=paved,56,58,6,148.43,False,0,5,0.0,-0.0009809999999959018,-0.0010709999999960473,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/5）,overpass-api.de,,,,
東京→渋谷,927004516,forward_travel,False,35.663219,139.732459,https://www.openstreetmap.org/way/927004516,yes,secondary,六本木通り,highway=secondary; lanes=3; name=六本木通り; name:en=Roppongi-dori; name:es=Calle Roppongi; name:ja_rm=Roppongi Dōri; oneway=yes; ref=412; source=Bing 2010; surface=paved; turn:lanes=slight_left;left|through|through,83,84,2,10.76,False,0,1,0.1,-0.00010399999999322063,-4.5999999997548e-05,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.1°・逆走側セグメント 0/1）,overpass-api.de,,,,
東京→渋谷,927004519,forward_travel,False,35.661952,139.729732,https://www.openstreetmap.org/way/927004519,yes,secondary,六本木通り,highway=secondary; lanes=3; name=六本木通り; name:en=Roppongi-dori; name:es=Calle Roppongi; oneway=yes; ref=412; source=Bing 2010; surface=paved,85,87,12,341.5,False,0,11,0.0,-0.00327199999998129,-0.0015369999999990114,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/11）,overpass-api.de,,,,
東京→渋谷,927004526,forward_travel,False,35.664694,139.735299,https://www.openstreetmap.org/way/927004526,yes,secondary,六本木通り,highway=secondary; lanes=3; name=六本木通り; name:en=Roppongi-dori; name:es=Calle Roppongi; name:fr=Rue Roppongi; name:ja=六本木通り; name:ja-Hira=ろっぽんぎどおり; name:ja-Latn=Roppongi-dōri; oneway=yes; ref=412; source=Bing 2010; surface=asphalt; turn:lanes=slight_left;left|through|through,80,81,4,150.11,False,0,3,0.0,-0.0013889999999889824,-0.0007409999999978822,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/3）,overpass-api.de,,,,
東京→渋谷,931757786,forward_travel,False,35.670329,139.749389,https://www.openstreetmap.org/way/931757786,yes,secondary,外堀通り,foot=no; highway=secondary; lanes=2; name=外堀通り; name:en=Sotobori-dori; name:es=Calle Sotobori; name:ja=外堀通り; name:ja_rm=Sotobori Dōri; oneway=yes; ref=405; surface=paved,31,32,2,12.47,False,0,1,0.0,-0.00012499999999704414,4.7999999999603915e-05,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/1）,overpass-api.de,,,,
東京→渋谷,931757789,forward_travel,False,35.670422,139.748516,https://www.openstreetmap.org/way/931757789,yes,secondary,外堀通り,foot=no; highway=secondary; lanes=2; name=外堀通り; name:en=Sotobori-dori; name:es=Calle Sotobori; name:ja=外堀通り; name:ja_rm=Sotobori Dōri; oneway=yes; ref=405; surface=paved,32,41,16,297.89,False,0,15,0.0,-0.003223000000019738,-0.00010699999999985721,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/15）,overpass-api.de,,,,
東京→渋谷,934621076,forward_travel,False,35.663306,139.732648,https://www.openstreetmap.org/way/934621076,yes,secondary,六本木通り,highway=secondary; lanes=3; name=六本木通り; name:en=Roppongi-dori; name:es=Calle Roppongi; name:fr=Rue Roppongi; name:ja=六本木通り; name:ja-Hira=ろっぽんぎどおり; name:ja-Latn=Roppongi-dōri; oneway=yes; ref=412; source=Bing 2010; surface=asphalt; turn:lanes=slight_left;left|through|through,81,83,8,154.38,False,0,7,0.0,-0.0014510000000029777,-0.0007340000000013447,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/7）,overpass-api.de,,,,
東京→渋谷,934621081,forward_travel,False,35.665296,139.736567,https://www.openstreetmap.org/way/934621081,yes,secondary,六本木通り,highway=secondary; lanes=3; name=六本木通り; name:en=Roppongi-dori; name:es=Calle Roppongi; name:fr=Rue Roppongi; name:ja=六本木通り; name:ja-Hira=ろっぽんぎどおり; name:ja-Latn=Roppongi-dōri; name:ko=롯본기도리; oneway=yes; ref=412; source=Bing 2010; surface=asphalt,79,80,4,132.68,False,0,3,0.0,-0.001268000000010261,-0.0006020000000006576,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/3）,overpass-api.de,,,,
東京→渋谷,935686679,forward_travel,False,35.659273,139.719031,https://www.openstreetmap.org/way/935686679,yes,secondary,六本木通り(高樹町),highway=secondary; lanes=3; name=六本木通り(高樹町); name:en=Roppongi-dori Avenue; oneway=yes; ref=412; source=Bing 2010; surface=paved,105,106,2,11.39,False,0,1,0.2,-0.00012499999999704414,-1.2999999995599865e-05,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.2°・逆走側セグメント 0/1）,overpass-api.de,,,,
東京→渋谷,935686680,forward_travel,False,35.659294,139.719534,https://www.openstreetmap.org/way/935686680,yes,secondary,六本木通り(高樹町),highway=secondary; lanes=5; maxspeed=60; name=六本木通り(高樹町); name:en=Roppongi-dori Avenue; oneway=yes; ref=412; source=Bing;Bing 2010; surface=paved,104,105,3,45.5,False,0,2,0.0,-0.000503000000009024,-2.1000000003823516e-05,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/2）,overpass-api.de,,,,
東京→渋谷,1035575358,forward_travel,False,35.658903,139.71513,https://www.openstreetmap.org/way/1035575358,yes,secondary,六本木通り,highway=secondary; lanes=3; name=六本木通り; name:en=Roppongi-dori Avenue; oneway=yes; ref=412; source=Bing 2010; surface=paved,111,112,3,163.17,False,0,2,0.0,-0.0017909999999972115,-0.0001850000000018781,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/2）,overpass-api.de,,,,
東京→渋谷,1087233628,forward_travel,False,35.657826,139.703298,https://www.openstreetmap.org/way/1087233628,yes,primary,明治通り,highway=primary; int_name=Meiji-dori; lanes=4; lit=yes; maxspeed=50; name=明治通り; name:en=Meiji Avenue; name:es=Calle Meiji; name:fr=Rue Meiji; name:ja=明治通り; name:ja-Hira=めいじどおり; name:ja-Latn=Meiji-dōri; oneway=yes; ref=305; source=Bing 2007-04; surface=asphalt; turn:lanes=left;slight_left;through|through|right|right; wikidata=Q8011176,131,133,3,136.59,False,0,2,0.0,-0.0009980000000098244,0.000922000000002754,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/2）,overpass-api.de,,,,
東京→渋谷,1117318750,forward_travel,False,35.657946,139.702773,https://www.openstreetmap.org/way/1117318750,yes,trunk_link,玉川通り,destination=三軒茶屋;渋谷駅西口(20時から8時のみ); highway=trunk_link; lanes=1; maxspeed=60; name=玉川通り; name:en=Tamagawa Street; name:es=Calle Tamagawa; name:fr=Rue Tamagawa; name:ja=玉川通り; name:ja-Hira=たまがわどおり; name:ja-Latn=Tamagawa-dōri; oneway=yes; ref=246; wikidata=Q111948597,133,137,5,96.04,False,0,4,0.0,-0.0010019999999997253,-0.00022400000000288856,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/4）,overpass-api.de,,,,
東京→渋谷,1117318753,forward_travel,False,35.657204,139.700855,https://www.openstreetmap.org/way/1117318753,yes,tertiary,神宮通り,highway=tertiary; lanes=2; name=神宮通り; name:en=Jingu-dori Street; oneway=yes; surface=asphalt,140,141,2,23.95,False,0,1,0.2,-0.00010299999999574538,0.00019799999999747797,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.2°・逆走側セグメント 0/1）,overpass-api.de,,,,
東京→渋谷,1117318760,forward_travel,False,35.657593,139.701738,https://www.openstreetmap.org/way/1117318760,yes,trunk_link,玉川通り,highway=trunk_link; lanes=1; name=玉川通り; name:en=Tamagawa Street; name:es=Calle Tamagawa; name:fr=Rue Tamagawa; name:ja=玉川通り; name:ja-Hira=たまがわどおり; name:ja-Latn=Tamagawa-dōri; oneway=yes; ref=246; wikidata=Q111948597,138,139,3,81.19,False,0,2,0.0,-0.0008280000000127075,-0.00028499999999809233,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/2）,overpass-api.de,,,,
東京→渋谷,1117318761,forward_travel,False,35.65774,139.702171,https://www.openstreetmap.org/way/1117318761,yes,trunk_link,玉川通り,highway=trunk_link; lanes=1; layer=-1; name=玉川通り; name:en=Tamagawa Street; name:es=Calle Tamagawa; name:fr=Rue Tamagawa; name:ja=玉川通り; name:ja-Hira=たまがわどおり; name:ja-Latn=Tamagawa-dōri; oneway=yes; ref=246; tunnel=yes; wikidata=Q111948597,137,138,2,42.39,False,0,1,0.0,-0.00043299999998680505,-0.0001469999999983429,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/1）,overpass-api.de,,,,
東京→渋谷,1117793792,forward_travel,False,35.657308,139.70091,https://www.openstreetmap.org/way/1117793792,yes,trunk_link,玉川通り,access:conditional=no @ (08:00-20:00); highway=trunk_link; lanes=1; name=玉川通り; oneway=yes; ref=246,139,140,2,12.62,False,0,1,0.1,-5.5000000003246896e-05,-0.00010400000000032605,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.1°・逆走側セグメント 0/1）,overpass-api.de,,,,
東京→渋谷,1118680558,forward_travel,False,35.65915,139.717757,https://www.openstreetmap.org/way/1118680558,yes,secondary,六本木通り,highway=secondary; lanes=3; maxspeed=60; name=六本木通り; name:en=Roppongi-dori Avenue; oneway=yes; ref=412; source=Bing 2010; surface=paved,107,110,6,270.17,False,0,5,0.0,-0.002970000000004802,-0.00028100000000108594,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/5）,overpass-api.de,,,,
東京→渋谷,1328569396,forward_travel,False,35.658718,139.713339,https://www.openstreetmap.org/way/1328569396,yes,secondary,六本木通り,highway=secondary; lanes=3; name=六本木通り; name:en=Roppongi-dori Avenue; oneway=yes; ref=412; source=Bing 2010; surface=paved; turn:lanes=left;through|through|through,112,113,2,7.83,False,0,1,0.0,-8.599999998182284e-05,-8.999999998593466e-06,,,True,進行方向照合で順走（way軸と進行方向の角度差 0.0°・逆走側セグメント 0/1）,overpass-api.de,,,,
