label,sample_idx,route_idx,lat,lng,margin_m,geometric_ambiguous_2m,decision_tuple_diff,semantic_decision_tuple_diff,decision_impact_ambiguous_2m,violation_flip,violation_flip_ambiguous_2m,rank1_way_id,rank1_highway,rank1_oneway,rank1_oneway_semantic,rank1_direction,rank1_exemption,rank1_status,rank1_violation,rank1_misaligned,rank2_way_id,rank2_highway,rank2_oneway,rank2_oneway_semantic,rank2_direction,rank2_exemption,rank2_status,rank2_violation,rank2_misaligned
横浜→みなとみらい,2,5,35.46358,139.62261,4.19,False,True,True,False,True,False,28413948,unclassified,yes,forward,against,,violation,True,False,1083959354,footway,,none,not_applicable,,out_of_scope_no_oneway,False,False
横浜→みなとみらい,3,7,35.46312,139.62246,0.889,True,True,True,True,False,False,32463172,tertiary,,none,not_applicable,,out_of_scope_axis_misaligned,False,True,1216392564,primary,,none,not_applicable,,out_of_scope_no_oneway,False,False
横浜→みなとみらい,4,9,35.46206,139.62276,0.385,True,True,True,True,False,False,111656069,tertiary,,none,not_applicable,,out_of_scope_axis_misaligned,False,True,26643010,tertiary,,none,not_applicable,,out_of_scope_no_oneway,False,False
横浜→みなとみらい,5,10,35.46104,139.6231,1.883,True,True,True,True,True,True,26643010,tertiary,,none,not_applicable,,out_of_scope_no_oneway,False,False,134758809,residential,yes,forward,against,,violation,True,False
横浜→みなとみらい,6,11,35.46059,139.62348,4.919,False,True,True,False,False,False,26643010,tertiary,,none,not_applicable,,out_of_scope_no_oneway,False,False,389322199,footway,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
横浜→みなとみらい,7,13,35.4606,139.62411,4.332,False,True,True,False,False,False,1298550088,tertiary,yes,forward,with,,legal_forward,False,False,306336242,trunk,yes,forward,against,,out_of_scope_axis_misaligned,False,True
横浜→みなとみらい,8,14,35.46044,139.62529,6.586,False,True,True,False,False,False,306336243,tertiary,yes,forward,with,,legal_forward,False,False,452383849,footway,,none,not_applicable,,out_of_scope_no_oneway,False,False
横浜→みなとみらい,9,15,35.4606,139.62651,0.17,True,True,True,True,False,False,306336254,tertiary,yes,forward,with,,out_of_scope_axis_misaligned,False,True,1215885243,tertiary,yes,forward,with,,legal_forward,False,False
横浜→みなとみらい,10,16,35.46117,139.62985,1.359,True,True,True,True,False,False,25944286,tertiary,yes,forward,with,,legal_forward,False,False,25944240,tertiary,yes,forward,with,,out_of_scope_axis_misaligned,False,True
横浜→みなとみらい,11,17,35.45889,139.63163,3.027,False,True,True,False,False,False,36348141,tertiary,yes,forward,with,,legal_forward,False,False,421423861,footway,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
川崎→武蔵小杉,0,0,35.53185,139.69658,3.144,False,True,True,False,False,False,153006969,tertiary,,none,not_applicable,,out_of_scope_no_oneway,False,False,682642039,pedestrian,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
川崎→武蔵小杉,1,1,35.53373,139.69954,1.746,True,True,True,True,False,False,674147586,pedestrian,,none,not_applicable,,out_of_scope_axis_misaligned,False,True,205715297,cycleway,yes,forward,against,,out_of_scope_axis_misaligned,False,True
川崎→武蔵小杉,2,2,35.53618,139.70223,2.805,False,True,False,False,False,False,1295585359,footway,,none,not_applicable,,out_of_scope_axis_misaligned,False,True,262825873,tertiary,no,none,not_applicable,,out_of_scope_axis_misaligned,False,True
川崎→武蔵小杉,3,3,35.53827,139.698,2.83,False,True,True,False,False,False,1226423529,trunk,yes,forward,with,,legal_forward,False,False,989906376,footway,,none,not_applicable,,out_of_scope_no_oneway,False,False
川崎→武蔵小杉,4,4,35.54013,139.69686,4.789,False,True,True,False,True,False,989951075,trunk,yes,forward,with,,legal_forward,False,False,992703183,trunk,yes,forward,against,,violation,True,False
川崎→武蔵小杉,5,5,35.54306,139.69367,1.577,True,True,True,True,True,True,992241606,trunk,yes,forward,against,,violation,True,False,263456981,trunk,yes,forward,with,,legal_forward,False,False
川崎→武蔵小杉,6,6,35.54401,139.69123,0.311,True,True,True,True,False,False,387787695,footway,,none,not_applicable,,out_of_scope_no_oneway,False,False,991711775,trunk,yes,forward,with,,legal_forward,False,False
川崎→武蔵小杉,7,7,35.54646,139.68509,1.778,True,True,True,True,True,True,991020675,trunk,yes,forward,with,,legal_forward,False,False,990058492,trunk,yes,forward,against,,violation,True,False
川崎→武蔵小杉,8,8,35.54939,139.68217,0.822,True,True,True,True,False,False,1451926119,footway,,none,not_applicable,,out_of_scope_no_oneway,False,False,991020675,trunk,yes,forward,with,,legal_forward,False,False
川崎→武蔵小杉,9,9,35.55289,139.67992,5.424,False,False,False,False,False,False,27639367,trunk,,none,not_applicable,,out_of_scope_no_oneway,False,False,1011150937,footway,,none,not_applicable,,out_of_scope_no_oneway,False,False
川崎→武蔵小杉,10,10,35.55431,139.67884,3.795,False,True,True,False,False,False,31875063,tertiary,yes,forward,with,,legal_forward,False,False,155790743,service,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
川崎→武蔵小杉,11,11,35.55607,139.67756,2.642,False,True,True,False,False,False,31875063,tertiary,yes,forward,with,,legal_forward,False,False,1537673791,footway,,none,not_applicable,,out_of_scope_no_oneway,False,False
川崎→武蔵小杉,12,12,35.55828,139.67599,2.494,False,True,True,False,False,False,932751006,tertiary,yes,forward,with,,legal_forward,False,False,37712600,tertiary,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
川崎→武蔵小杉,13,13,35.56025,139.67457,5.101,False,True,True,False,True,False,932751006,tertiary,yes,forward,with,,legal_forward,False,False,1144230124,unclassified,yes,forward,against,,violation,True,False
川崎→武蔵小杉,14,14,35.56317,139.67255,2.342,False,True,True,False,False,False,294664333,tertiary,yes,forward,with,,legal_forward,False,False,159367393,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False
川崎→武蔵小杉,15,15,35.56546,139.671,1.034,True,True,True,True,False,False,294664333,tertiary,yes,forward,with,,legal_forward,False,False,557828565,residential,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
川崎→武蔵小杉,16,16,35.56923,139.66995,2.162,False,True,True,False,False,False,294664333,tertiary,yes,forward,with,,legal_forward,False,False,159367636,unclassified,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
川崎→武蔵小杉,17,18,35.56968,139.66943,30.99,False,False,False,False,False,False,159368010,service,,none,not_applicable,,out_of_scope_no_oneway,False,False,228751920,footway,,none,not_applicable,,out_of_scope_no_oneway,False,False
川崎→武蔵小杉,18,20,35.56992,139.66859,0.497,True,True,True,True,False,False,159368010,service,,none,not_applicable,,out_of_scope_no_oneway,False,False,680507396,residential,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
川崎→武蔵小杉,19,22,35.57003,139.66775,2.573,False,False,False,False,False,False,561778848,path,,none,not_applicable,,out_of_scope_no_oneway,False,False,812902514,path,,none,not_applicable,,out_of_scope_no_oneway,False,False
川崎→武蔵小杉,20,23,35.57043,139.66777,38.855,False,True,True,False,False,False,812902514,path,,none,not_applicable,,out_of_scope_no_oneway,False,False,561778848,path,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
川崎→武蔵小杉,21,25,35.57216,139.66722,25.771,False,True,True,False,False,False,812902514,path,,none,not_applicable,,out_of_scope_no_oneway,False,False,267954379,footway,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
川崎→武蔵小杉,22,29,35.57252,139.66695,3.882,False,True,True,False,False,False,123458564,unclassified,,none,not_applicable,,out_of_scope_no_oneway,False,False,267954379,footway,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
川崎→武蔵小杉,23,32,35.57273,139.66661,5.37,False,False,False,False,False,False,123458564,unclassified,,none,not_applicable,,out_of_scope_no_oneway,False,False,267954378,footway,,none,not_applicable,,out_of_scope_no_oneway,False,False
川崎→武蔵小杉,24,33,35.57323,139.66647,1.032,True,True,True,True,False,False,123458564,unclassified,,none,not_applicable,,out_of_scope_axis_misaligned,False,True,1034802251,tertiary,,none,not_applicable,,out_of_scope_no_oneway,False,False
川崎→武蔵小杉,25,34,35.57325,139.66392,1.674,True,False,False,False,False,False,31990106,tertiary,,none,not_applicable,,out_of_scope_no_oneway,False,False,267975548,footway,,none,not_applicable,,out_of_scope_no_oneway,False,False
川崎→武蔵小杉,26,35,35.57318,139.66348,1.438,True,False,False,False,False,False,932277458,tertiary,,none,not_applicable,,out_of_scope_no_oneway,False,False,267954378,footway,,none,not_applicable,,out_of_scope_no_oneway,False,False
川崎→武蔵小杉,27,36,35.57323,139.66325,1.408,True,True,True,True,False,False,570317028,unclassified,yes,forward,against,,out_of_scope_axis_misaligned,False,True,1028316658,tertiary,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,0,0,35.61359,140.11442,3.969,False,False,False,False,False,False,702077871,tertiary,,none,not_applicable,,out_of_scope_no_oneway,False,False,350247461,footway,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,1,1,35.61346,140.11503,0.154,True,True,True,True,False,False,702077871,tertiary,,none,not_applicable,,out_of_scope_no_oneway,False,False,233565187,unclassified,yes,forward,with,,out_of_scope_axis_misaligned,False,True
千葉→幕張本郷,2,2,35.61351,140.11567,2.289,False,False,False,False,False,False,702077871,tertiary,,none,not_applicable,,out_of_scope_no_oneway,False,False,1386938765,footway,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,3,3,35.6138,140.11625,2.01,False,False,False,False,False,False,702077871,tertiary,,none,not_applicable,,out_of_scope_no_oneway,False,False,1386938765,footway,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,4,4,35.61437,140.117,3.573,False,True,True,False,False,False,702077871,tertiary,,none,not_applicable,,out_of_scope_no_oneway,False,False,144846307,unclassified,yes,forward,with,,legal_forward,False,False
千葉→幕張本郷,5,6,35.61486,140.11788,0.176,True,True,True,True,False,False,233583368,footway,,none,not_applicable,,out_of_scope_no_oneway,False,False,144785471,tertiary_link,yes,forward,with,,legal_forward,False,False
千葉→幕張本郷,6,7,35.61519,140.11818,0.961,True,True,True,True,False,False,233583368,footway,,none,not_applicable,,out_of_scope_no_oneway,False,False,144785471,tertiary_link,yes,forward,with,,legal_forward,False,False
千葉→幕張本郷,7,8,35.61556,140.11828,4.901,False,True,True,False,False,False,144785471,tertiary_link,yes,forward,with,,legal_forward,False,False,181993567,footway,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
千葉→幕張本郷,8,10,35.61591,140.11836,1.551,True,False,False,False,False,False,144785430,tertiary,yes,forward,with,,legal_forward,False,False,144785471,tertiary_link,yes,forward,with,,legal_forward,False,False
千葉→幕張本郷,9,11,35.61662,140.11842,4.569,False,True,True,False,False,False,144785464,tertiary,,none,not_applicable,,out_of_scope_no_oneway,False,False,219685759,unclassified,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
千葉→幕張本郷,10,12,35.61834,140.11839,53.523,False,False,False,False,False,False,144785464,tertiary,,none,not_applicable,,out_of_scope_no_oneway,False,False,172621192,unclassified,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,11,13,35.61896,140.11822,7.225,False,False,False,False,False,False,144785464,tertiary,,none,not_applicable,,out_of_scope_no_oneway,False,False,1083937781,footway,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,12,14,35.61954,140.11793,2.961,False,False,False,False,False,False,144785464,tertiary,,none,not_applicable,,out_of_scope_no_oneway,False,False,1083937781,footway,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,13,15,35.62083,140.11715,4.731,False,False,False,False,False,False,103755119,tertiary,,none,not_applicable,,out_of_scope_no_oneway,False,False,1083937775,footway,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,14,16,35.62147,140.11679,0.658,True,True,True,True,False,False,172896096,unclassified,,none,not_applicable,,out_of_scope_axis_misaligned,False,True,103755119,tertiary,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,15,18,35.62368,140.11597,3.722,False,True,True,False,False,False,23052404,trunk,yes,forward,with,,legal_forward,False,False,178600326,unclassified,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
千葉→幕張本郷,16,19,35.62405,140.1158,8.989,False,True,True,False,True,False,23052404,trunk,yes,forward,with,,legal_forward,False,False,22961575,trunk,yes,forward,against,,violation,True,False
千葉→幕張本郷,17,20,35.62516,140.1154,0.236,True,True,True,True,False,False,23053066,tertiary,,none,not_applicable,,out_of_scope_axis_misaligned,False,True,23052404,trunk,yes,forward,with,,legal_forward,False,False
千葉→幕張本郷,18,21,35.62607,140.11504,6.578,False,True,True,False,False,False,23052404,trunk,yes,forward,with,,legal_forward,False,False,1083988791,footway,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,19,22,35.62677,140.11468,6.027,False,True,True,False,True,False,23052404,trunk,yes,forward,with,,legal_forward,False,False,22961575,trunk,yes,forward,against,,violation,True,False
千葉→幕張本郷,20,23,35.62823,140.11382,0.86,True,True,True,True,False,False,23052404,trunk,yes,forward,with,,legal_forward,False,False,153600800,tertiary,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
千葉→幕張本郷,21,24,35.63006,140.11312,0.518,True,True,True,True,False,False,23052404,trunk,yes,forward,with,,legal_forward,False,False,233960862,residential,yes,forward,with,,out_of_scope_axis_misaligned,False,True
千葉→幕張本郷,22,25,35.63246,140.11244,3.682,False,True,True,False,False,False,23052404,trunk,yes,forward,with,,legal_forward,False,False,400848983,trunk,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,23,26,35.63407,140.11198,7.39,False,True,True,False,True,False,23052404,trunk,yes,forward,with,,legal_forward,False,False,22961575,trunk,yes,forward,against,,violation,True,False
千葉→幕張本郷,24,27,35.6346,140.11174,5.044,False,True,True,False,True,False,23052404,trunk,yes,forward,with,,legal_forward,False,False,22961575,trunk,yes,forward,against,,violation,True,False
千葉→幕張本郷,25,28,35.63547,140.11105,6.049,False,True,True,False,False,False,23052404,trunk,yes,forward,with,,legal_forward,False,False,22961576,tertiary,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,26,29,35.63694,140.10934,0.283,True,True,True,True,False,False,652775513,trunk,yes,forward,with,,out_of_scope_axis_misaligned,False,True,1066868407,trunk,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,27,30,35.6392,140.10641,8.351,False,False,False,False,False,False,176181810,primary,,none,not_applicable,,out_of_scope_no_oneway,False,False,1275353170,steps,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,28,32,35.63957,140.10505,4.205,False,True,True,False,False,False,176181803,secondary,,none,not_applicable,,out_of_scope_no_oneway,False,False,193838554,residential,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
千葉→幕張本郷,29,33,35.63962,140.10409,0.09,True,True,True,True,False,False,232894835,service,,none,not_applicable,,out_of_scope_axis_misaligned,False,True,176181803,secondary,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,30,34,35.63949,140.10172,0.592,True,True,True,True,False,False,176181803,secondary,,none,not_applicable,,out_of_scope_no_oneway,False,False,178600354,tertiary,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
千葉→幕張本郷,31,35,35.6388,140.09682,4.129,False,True,True,False,False,False,176181803,secondary,,none,not_applicable,,out_of_scope_no_oneway,False,False,144532234,unclassified,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
千葉→幕張本郷,32,36,35.63832,140.09347,0.672,True,False,False,False,False,False,1545996537,tertiary,,none,not_applicable,,out_of_scope_no_oneway,False,False,176181803,secondary,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,33,37,35.64812,140.08627,8.533,False,True,True,False,False,False,22962353,tertiary,,none,not_applicable,,out_of_scope_no_oneway,False,False,1545996530,tertiary,yes,forward,against,,out_of_scope_axis_misaligned,False,True
千葉→幕張本郷,34,39,35.64739,140.08533,5.998,False,True,True,False,False,False,142225531,footway,,none,not_applicable,,out_of_scope_no_oneway,False,False,1545996530,tertiary,yes,forward,with,,legal_forward,False,False
千葉→幕張本郷,35,40,35.64628,140.08398,1.359,True,True,True,True,False,False,176443607,residential,,none,not_applicable,,out_of_scope_axis_misaligned,False,True,142225531,footway,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,36,41,35.64694,140.08385,0.001,True,True,True,True,False,False,176443607,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False,142259721,footway,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
千葉→幕張本郷,37,42,35.64746,140.08364,42.831,False,False,False,False,False,False,142268720,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False,1280925031,steps,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,38,43,35.64794,140.08327,15.081,False,False,False,False,False,False,142268720,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False,162096538,tertiary,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,39,44,35.64831,140.08289,49.763,False,True,True,False,False,False,142268720,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False,1545985649,tertiary,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
千葉→幕張本郷,40,45,35.64859,140.0825,1.004,True,True,True,True,False,False,1545985649,tertiary,,none,not_applicable,,out_of_scope_axis_misaligned,False,True,142268720,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,41,46,35.64884,140.08195,1.226,True,True,True,True,False,False,762649841,residential,,none,not_applicable,,out_of_scope_axis_misaligned,False,True,142268708,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,42,47,35.64903,140.08095,18.339,False,False,False,False,False,False,142268708,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False,142268702,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,43,49,35.64894,140.0806,16.074,False,False,False,False,False,False,142268702,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False,1494455755,track,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,44,50,35.64886,140.0796,0.462,True,False,False,False,False,False,142268702,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False,762649858,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,45,51,35.64886,140.07847,1.009,True,True,True,True,False,False,142268702,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False,142268736,residential,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
千葉→幕張本郷,46,53,35.64915,140.07673,0.9,True,True,True,True,False,False,142268688,residential,,none,not_applicable,,out_of_scope_axis_misaligned,False,True,142268692,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,47,54,35.64964,140.07413,1.652,True,False,False,False,False,False,142268692,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False,142268726,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,48,56,35.65152,140.06937,0.168,True,False,False,False,False,False,139813893,unclassified,,none,not_applicable,,out_of_scope_no_oneway,False,False,139653293,unclassified,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,49,58,35.6522,140.06794,0.959,True,True,True,True,False,False,139815679,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False,139815669,residential,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
千葉→幕張本郷,50,60,35.65275,140.0663,0.578,True,False,False,False,False,False,176913203,footway,,none,not_applicable,,out_of_scope_no_oneway,False,False,312441870,footway,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,51,62,35.65273,140.06544,2.665,False,True,True,False,False,False,312441870,footway,,none,not_applicable,,out_of_scope_no_oneway,False,False,1410024945,tertiary,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
千葉→幕張本郷,52,64,35.65337,140.06542,0.942,True,True,True,True,False,False,232975632,unclassified,,none,not_applicable,,out_of_scope_axis_misaligned,False,True,232975633,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,53,65,35.65333,140.06497,1.45,True,True,True,True,False,False,232975633,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False,232975631,residential,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
千葉→幕張本郷,54,66,35.65338,140.06439,6.859,False,True,True,False,False,False,232975633,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False,232975637,residential,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
千葉→幕張本郷,55,68,35.65405,140.06395,11.407,False,False,False,False,False,False,232975633,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False,232975638,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,56,70,35.6548,140.06354,0.632,True,True,True,True,False,False,354213977,unclassified,,none,not_applicable,,out_of_scope_no_oneway,False,False,232975641,residential,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
千葉→幕張本郷,57,72,35.6552,140.06362,0.177,True,False,False,False,False,False,1328740625,cycleway,,none,not_applicable,,out_of_scope_no_oneway,False,False,438970764,footway,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,58,75,35.65555,140.06387,10.22,False,False,False,False,False,False,1328740627,cycleway,,none,not_applicable,,out_of_scope_no_oneway,False,False,1328740626,cycleway,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,59,76,35.65605,140.06392,31.712,False,True,True,False,False,False,1328740627,cycleway,,none,not_applicable,,out_of_scope_no_oneway,False,False,215847533,unclassified,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
千葉→幕張本郷,60,78,35.65663,140.06335,1.225,True,True,True,True,False,False,215847591,track,,none,not_applicable,,out_of_scope_axis_misaligned,False,True,140120618,unclassified,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,61,80,35.65644,140.06299,17.326,False,False,False,False,False,False,140120585,unclassified,,none,not_applicable,,out_of_scope_no_oneway,False,False,140120618,unclassified,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,62,83,35.65602,140.06282,3.128,False,True,True,False,False,False,22762849,unclassified,,none,not_applicable,,out_of_scope_axis_misaligned,False,True,140120585,unclassified,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,63,85,35.6559,140.06241,29.506,False,False,False,False,False,False,219629137,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False,22762849,unclassified,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,64,88,35.65594,140.06193,10.924,False,True,True,False,False,False,219629137,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False,470866656,service,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
千葉→幕張本郷,65,89,35.65598,140.06121,1.754,True,True,True,True,False,False,219629137,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False,142222808,residential,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
千葉→幕張本郷,66,90,35.65647,140.06135,1.204,True,True,True,True,False,False,142222808,residential,,none,not_applicable,,out_of_scope_axis_misaligned,False,True,142222813,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,67,91,35.65667,140.06068,0.019,True,True,True,True,False,False,173717935,residential,,none,not_applicable,,out_of_scope_axis_misaligned,False,True,142222813,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,68,94,35.65702,140.06007,0.353,True,False,False,False,False,False,372779290,service,,none,not_applicable,,out_of_scope_no_oneway,False,False,142222805,service,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,69,96,35.65746,140.06003,2.254,False,False,False,False,False,False,142222805,service,,none,not_applicable,,out_of_scope_no_oneway,False,False,372777838,footway,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,70,97,35.6576,140.05961,34.946,False,False,False,False,False,False,142222805,service,,none,not_applicable,,out_of_scope_no_oneway,False,False,372777838,footway,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,71,99,35.65799,140.05919,3.898,False,True,True,False,False,False,312413970,residential,yes,forward,with,,legal_forward,False,False,739680056,service,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,72,100,35.65831,140.05851,2.41,False,True,True,False,False,False,312413970,residential,yes,forward,with,,legal_forward,False,False,142222828,service,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
千葉→幕張本郷,73,101,35.65842,140.05803,0.452,True,True,True,True,False,False,312413970,residential,yes,forward,with,,legal_forward,False,False,142222825,footway,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,74,104,35.65882,140.05761,42.891,False,True,True,False,False,False,142222825,footway,,none,not_applicable,,out_of_scope_no_oneway,False,False,312413970,residential,yes,forward,with,,legal_forward,False,False
千葉→幕張本郷,75,106,35.6591,140.05705,0.077,True,True,True,True,False,False,142222825,footway,,none,not_applicable,,out_of_scope_no_oneway,False,False,22763288,secondary,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
千葉→幕張本郷,76,108,35.65934,140.05664,18.649,False,True,True,False,True,False,142222817,residential,yes,forward,against,,violation,True,False,142222832,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,77,111,35.65988,140.05621,36.244,False,False,False,False,False,False,142222832,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False,142222803,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,78,112,35.66027,140.05599,5.475,False,False,False,False,False,False,142222832,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False,142222803,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,79,113,35.66072,140.05572,31.979,False,False,False,False,False,False,142222832,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False,1086646724,footway,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,80,114,35.66103,140.05537,0.86,True,True,True,True,False,False,142222832,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False,312413966,unclassified,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
千葉→幕張本郷,81,116,35.66179,140.05488,75.688,False,True,True,False,False,False,209024338,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False,175828538,primary,yes,forward,with,,out_of_scope_axis_misaligned,False,True
千葉→幕張本郷,82,117,35.66379,140.05254,11.426,False,True,True,False,False,False,194093217,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False,1283620830,unclassified,yes,forward,against,,out_of_scope_axis_misaligned,False,True
千葉→幕張本郷,83,120,35.66385,140.05217,4.809,False,True,True,False,True,False,194093231,service,,none,not_applicable,,out_of_scope_no_oneway,False,False,1283620830,unclassified,yes,forward,against,,violation,True,False
千葉→幕張本郷,84,122,35.66394,140.05166,0.376,True,True,True,True,False,False,194093231,service,,none,not_applicable,,out_of_scope_no_oneway,False,False,194093235,service,,none,not_applicable,,out_of_scope_axis_misaligned,False,True
千葉→幕張本郷,85,124,35.6644,140.05169,42.777,False,False,False,False,False,False,194093227,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False,194093231,service,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,86,125,35.66555,140.05035,3.396,False,False,False,False,False,False,194093227,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False,151811151,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False
千葉→幕張本郷,87,126,35.66588,140.0499,30.524,False,False,False,False,False,False,194093227,residential,,none,not_applicable,,out_of_scope_no_oneway,False,False,151808574,unclassified,,none,not_applicable,,out_of_scope_no_oneway,False,False
