label,sample_idx,route_idx,lat,lng,candidate_count,node_rank1_way_id,node_rank1_group,rank1_way_id,rank1_group,rank1_highway,rank1_oneway,rank1_name,rank1_bicycle,rank1_dist_m,rank2_way_id,rank2_highway,rank2_oneway,rank2_dist_m,match_margin_m,match_ambiguous,rank1_is_nonroad,rank1_bicycle_exempt,rank1_excluded,filt_rank1_way_id,filt_rank1_group,filt_rank1_highway,filt_rank1_oneway,filt_rank1_name,filt_rank1_dist_m,filt_fallback_used,switched,oneway_violation_baseline,oneway_confidence_baseline,oneway_misaligned_baseline,oneway_violation_filtered,oneway_confidence_filtered,oneway_misaligned_filtered,violation_changed,diag_angle_baseline_deg,diag_angle_filtered_deg
吉祥寺→三鷹,2,2,35.70369,139.56694,56,33036424,,145130484,,tertiary,,成蹊通り,,0.781,209297871,residential,yes,1.266,0.485,True,False,False,False,145130484,,tertiary,,成蹊通り,0.781,False,False,False,0.0,False,False,0.0,False,False,136.2,136.2
吉祥寺→三鷹,3,3,35.70352,139.56092,56,37586056,,1527420839,,service,yes,,,0.975,153167829,tertiary,,3.278,2.303,False,False,False,False,1527420839,,service,yes,,0.975,False,False,False,0.0,True,False,0.0,True,False,87.6,87.6
吉祥寺→三鷹,4,4,35.70333,139.56089,56,1527420839,,1527420839,,service,yes,,,2.034,1527420840,service,yes,2.426,0.392,True,False,False,False,1527420839,,service,yes,,2.034,False,False,False,0.0,True,False,0.0,True,False,87.6,87.6
立川→国分寺,0,0,35.69665,139.4128,163,853388885,C,853388885,C,tertiary,yes,,,0.123,823191579,pedestrian,,4.107,3.984,False,False,False,False,853388885,C,tertiary,yes,,0.123,False,False,True,1.0,False,True,1.0,False,False,179.0,179.0
立川→国分寺,1,1,35.69566,139.41228,163,742524875,,742524875,,tertiary,yes,,,1.541,853388888,tertiary,,2.408,0.867,True,False,False,False,742524875,,tertiary,yes,,1.541,False,False,False,0.0,True,False,0.0,True,False,88.0,88.0
立川→国分寺,2,2,35.69174,139.42325,163,81601827,,81601827,,unclassified,yes,,,1.917,138427594,tertiary,yes,4.217,2.299,False,False,False,False,81601827,,unclassified,yes,,1.917,False,False,False,0.0,True,False,0.0,True,False,105.5,105.5
立川→国分寺,3,3,35.69153,139.42453,163,1429406683,B,1429406683,B,tertiary,yes,立川南通り,,1.399,1453544791,footway,,3.621,2.222,False,False,False,False,1429406683,B,tertiary,yes,立川南通り,1.399,False,False,True,1.0,False,True,1.0,False,False,178.1,178.1
立川→国分寺,4,4,35.69157,139.4252,163,138427587,,138427587,,tertiary,yes,立川南通り,,0.86,1429406683,tertiary,yes,8.607,7.747,False,False,False,False,138427587,,tertiary,yes,立川南通り,0.86,False,False,False,0.0,False,False,0.0,False,False,9.6,9.6
立川→国分寺,5,5,35.6915,139.42711,163,138427588,,138427588,,tertiary,yes,立川南通り,,1.131,854935399,tertiary,yes,9.465,8.334,False,False,False,False,138427588,,tertiary,yes,立川南通り,1.131,False,False,False,0.0,False,False,0.0,False,False,1.4,1.4
立川→国分寺,6,7,35.69124,139.42831,163,77067799,,81601830,,tertiary,,,,1.161,77067799,tertiary,,4.332,3.171,False,False,False,False,81601830,,tertiary,,,1.161,False,False,False,0.0,True,False,0.0,True,False,110.7,110.7
立川→国分寺,7,8,35.69027,139.43143,163,81848101,,81848141,,tertiary,,,,0.973,81848101,tertiary,,1.962,0.988,True,False,False,False,81848141,,tertiary,,,0.973,False,False,False,0.0,False,False,0.0,False,False,173.1,173.1
立川→国分寺,8,9,35.69016,139.43212,163,81848141,,81848141,,tertiary,,,,2.422,81848101,tertiary,,61.384,58.962,False,False,False,False,81848141,,tertiary,,,2.422,False,False,False,0.0,False,False,0.0,False,False,172.2,172.2
立川→国分寺,9,10,35.69022,139.43395,163,81848109,,81848141,,tertiary,,,,1.463,81848109,tertiary,,2.298,0.835,True,False,False,False,81848141,,tertiary,,,1.463,False,False,False,0.0,False,False,0.0,False,False,131.3,131.3
立川→国分寺,10,11,35.69165,139.43391,163,84271997,,84272034,,tertiary,,,,1.624,84271997,residential,yes,1.626,0.002,True,False,False,False,84272034,,tertiary,,,1.624,False,False,False,0.0,True,False,0.0,True,False,77.5,77.5
立川→国分寺,11,12,35.69184,139.43967,163,84271997,,84271997,,residential,yes,,,1.673,237757473,service,,1.951,0.278,True,False,False,False,84271997,,residential,yes,,1.673,False,False,False,0.0,False,False,0.0,False,False,6.9,6.9
立川→国分寺,12,13,35.69114,139.4397,163,84271985,,237757473,,service,,,,0.346,84271985,residential,,1.005,0.659,True,False,False,False,237757473,,service,,,0.346,False,False,False,0.0,True,False,0.0,True,False,97.9,97.9
立川→国分寺,13,14,35.69135,139.44677,163,84271957,,135230359,,footway,,,,0.048,84271957,residential,,0.632,0.584,True,True,False,True,84271957,,residential,,,0.632,False,True,False,0.0,True,False,0.0,False,False,94.7,5.7
立川→国分寺,14,15,35.69205,139.44675,163,84271956,,84271956,,residential,,,,0.407,135230359,footway,,1.101,0.694,True,False,False,False,84271956,,residential,,,0.407,False,False,False,0.0,False,False,0.0,False,False,58.8,58.8
立川→国分寺,15,17,35.69359,139.44711,163,53348166,,53348166,,residential,yes,,,0.459,135230354,footway,,0.731,0.273,True,False,False,False,53348166,,residential,yes,,0.459,False,False,False,0.0,False,False,0.0,False,False,11.0,11.0
立川→国分寺,16,18,35.69382,139.45489,163,86478865,,172480046,,residential,yes,,,0.067,86478865,unclassified,yes,0.283,0.216,True,False,False,False,172480046,,residential,yes,,0.067,False,False,False,0.0,False,False,0.0,False,False,4.0,4.0
立川→国分寺,17,19,35.69437,139.45488,163,84271954,,84271954,,secondary,,多喜窪通り,,0.937,86478865,unclassified,yes,1.051,0.114,True,False,False,False,84271954,,secondary,,多喜窪通り,0.937,False,False,False,0.0,False,False,0.0,False,False,10.2,10.2
立川→国分寺,18,20,35.69447,139.45796,163,454008763,,728187456,,secondary,,多喜窪通り,,0.263,454008763,service,,8.838,8.575,False,False,False,False,728187456,,secondary,,多喜窪通り,0.263,False,False,False,0.0,False,False,0.0,False,False,179.3,179.3
立川→国分寺,19,21,35.69432,139.45997,163,184674220,,728187456,,secondary,,多喜窪通り,,0.397,184674220,primary,yes,4.212,3.816,False,False,False,False,728187456,,secondary,,多喜窪通り,0.397,False,False,False,0.0,False,False,0.0,False,False,176.1,176.1
立川→国分寺,20,22,35.69408,139.4623,163,161965524,,161965524,,secondary,,多喜窪通り,,2.338,1252310694,footway,,5.489,3.151,False,False,False,False,161965524,,secondary,,多喜窪通り,2.338,False,False,False,0.0,False,False,0.0,False,False,178.7,178.7
立川→国分寺,21,24,35.69483,139.46397,163,86751479,,172480150,,secondary,,多喜窪通り,,1.341,86751479,tertiary,,3.123,1.782,True,False,False,False,172480150,,secondary,,多喜窪通り,1.341,False,False,False,0.0,False,False,0.0,False,False,178.3,178.3
立川→国分寺,22,26,35.69506,139.46456,163,161954712,,161954712,,secondary,,多喜窪通り,,0.113,1410570716,service,,16.213,16.101,False,False,False,False,161954712,,secondary,,多喜窪通り,0.113,False,False,False,0.0,False,False,0.0,False,False,176.7,176.7
立川→国分寺,23,27,35.69541,139.46619,163,86751499,,161954672,,secondary,,多喜窪通り,,1.413,887546947,residential,,2.021,0.608,True,False,False,False,161954672,,secondary,,多喜窪通り,1.413,False,False,False,0.0,False,False,0.0,False,False,179.6,179.6
立川→国分寺,24,28,35.69604,139.4692,163,28919945,,1346808669,,tertiary,,,,0.184,1427049474,secondary,,0.352,0.168,True,False,False,False,1346808669,,tertiary,,,0.184,False,False,False,0.0,True,False,0.0,True,False,71.0,71.0
立川→国分寺,25,29,35.69628,139.47058,163,1427049474,,1427049474,,secondary,,多喜窪通り,,1.054,1349229546,footway,,5.953,4.899,False,False,False,False,1427049474,,secondary,,多喜窪通り,1.054,False,False,False,0.0,False,False,0.0,False,False,179.8,179.8
立川→国分寺,26,30,35.69655,139.47463,163,161954707,,161954707,,secondary,,多喜窪通り,,0.158,161953549,residential,,10.134,9.975,False,False,False,False,161954707,,secondary,,多喜窪通り,0.158,False,False,False,0.0,False,False,0.0,False,False,164.3,164.3
立川→国分寺,27,31,35.69646,139.47531,163,161954707,,161954707,,secondary,,多喜窪通り,,1.336,401781054,service,,8.365,7.029,False,False,False,False,161954707,,secondary,,多喜窪通り,1.336,False,False,False,0.0,False,False,0.0,False,False,164.7,164.7
立川→国分寺,28,32,35.69662,139.47615,163,161954707,,258865968,,residential,,,,0.494,161954707,secondary,,1.974,1.479,True,False,False,False,258865968,,residential,,,0.494,False,False,False,0.0,False,False,0.0,False,False,1.9,1.9
立川→国分寺,29,33,35.69728,139.47745,163,161954368,,161954368,,residential,,,,0.083,161954707,secondary,,0.811,0.727,True,False,False,False,161954368,,residential,,,0.083,False,False,False,0.0,False,False,0.0,False,False,132.3,132.3
立川→国分寺,30,34,35.69796,139.47823,163,28850943,,1427049470,,secondary,,多喜窪通り,,0.705,28850943,tertiary,,3.297,2.591,False,False,False,False,1427049470,,secondary,,多喜窪通り,0.705,False,False,False,0.0,False,False,0.0,False,False,177.4,177.4
立川→国分寺,31,35,35.69856,139.4793,163,161953646,,161953646,,unclassified,,,,0.546,1427049473,unclassified,,1.384,0.837,True,False,False,False,161953646,,unclassified,,,0.546,False,False,False,0.0,False,False,0.0,False,False,151.4,151.4
立川→国分寺,32,36,35.69924,139.48017,163,1427049470,,1427049470,,secondary,,多喜窪通り,,0.52,1427049472,tertiary,,1.858,1.338,True,False,False,False,1427049470,,secondary,,多喜窪通り,0.52,False,False,False,0.0,False,False,0.0,False,False,167.0,167.0
立川→国分寺,33,37,35.69941,139.48015,163,1427049472,,1427049472,,tertiary,,,,0.142,1082813744,footway,,4.488,4.346,False,False,False,False,1427049472,,tertiary,,,0.142,False,False,False,0.0,False,False,0.0,False,False,59.5,59.5
横浜→みなとみらい,0,0,35.46478,139.62296,109,542886819,,548992507,,service,,,,0.062,542886819,footway,,0.96,0.898,True,False,False,False,548992507,,service,,,0.062,False,False,False,0.0,False,False,0.0,False,False,44.8,44.8
横浜→みなとみらい,1,4,35.46414,139.62264,109,28413948,C,28413948,C,unclassified,yes,,,0.999,1083959345,footway,,4.695,3.696,False,False,False,False,28413948,C,unclassified,yes,,0.999,False,False,True,1.0,False,True,1.0,False,False,173.4,173.4
横浜→みなとみらい,2,5,35.46358,139.62261,109,28413948,C,28413948,C,unclassified,yes,,,0.717,1083959354,footway,,4.907,4.19,False,False,False,False,28413948,C,unclassified,yes,,0.717,False,False,True,1.0,False,True,1.0,False,False,173.4,173.4
横浜→みなとみらい,3,7,35.46312,139.62246,109,26643010,,32463172,,tertiary,,,,0.559,1216392564,primary,,1.447,0.889,True,False,False,False,32463172,,tertiary,,,0.559,False,False,False,0.0,True,False,0.0,True,False,85.8,85.8
横浜→みなとみらい,4,9,35.46206,139.62276,109,26643010,,111656069,,tertiary,,,,0.028,26643010,tertiary,,0.412,0.385,True,False,False,False,111656069,,tertiary,,,0.028,False,False,False,0.0,True,False,0.0,True,False,98.1,98.1
横浜→みなとみらい,5,10,35.46104,139.6231,109,26643010,,26643010,,tertiary,,,,0.773,134758809,residential,yes,2.656,1.883,True,False,False,False,26643010,,tertiary,,,0.773,False,False,False,0.0,False,False,0.0,False,False,0.1,0.1
横浜→みなとみらい,6,11,35.46059,139.62348,109,26643010,,26643010,,tertiary,,,,2.785,389322199,footway,,7.705,4.919,False,False,False,False,26643010,,tertiary,,,2.785,False,False,False,0.0,False,False,0.0,False,False,40.3,40.3
横浜→みなとみらい,7,13,35.4606,139.62411,109,38913182,,1298550088,,tertiary,yes,すずかけ通り,,0.483,306336242,trunk,yes,4.815,4.332,False,False,False,False,1298550088,,tertiary,yes,すずかけ通り,0.483,False,False,False,0.0,False,False,0.0,False,False,4.8,4.8
横浜→みなとみらい,8,14,35.46044,139.62529,109,452383849,,306336243,,tertiary,yes,すずかけ通り,,0.315,452383849,footway,,6.901,6.586,False,False,False,False,306336243,,tertiary,yes,すずかけ通り,0.315,False,False,False,0.0,False,False,0.0,False,False,4.6,4.6
横浜→みなとみらい,9,15,35.4606,139.62651,109,25758158,,306336254,,tertiary,yes,みなとみらい大通り,,0.825,1215885243,tertiary,yes,0.995,0.17,True,False,False,False,306336254,,tertiary,yes,みなとみらい大通り,0.825,False,False,False,0.0,True,False,0.0,True,False,82.4,82.4
横浜→みなとみらい,10,16,35.46117,139.62985,109,25944240,,25944286,,tertiary,yes,すずかけ通り,,1.321,25944240,tertiary,yes,2.679,1.359,True,False,False,False,25944286,,tertiary,yes,すずかけ通り,1.321,False,False,False,0.0,False,False,0.0,False,False,23.8,23.8
横浜→みなとみらい,11,17,35.45889,139.63163,109,36348141,,36348141,,tertiary,yes,,,0.666,421423861,footway,,3.694,3.027,False,False,False,False,36348141,,tertiary,yes,,0.666,False,False,False,0.0,False,False,0.0,False,False,0.2,0.2
川崎→武蔵小杉,0,0,35.53185,139.69658,168,153006969,,153006969,,tertiary,,西口通り,,0.651,682642039,pedestrian,,3.795,3.144,False,False,False,False,153006969,,tertiary,,西口通り,0.651,False,False,False,0.0,False,False,0.0,False,False,5.0,5.0
川崎→武蔵小杉,1,1,35.53373,139.69954,168,205715352,,674147586,,pedestrian,,,,0.382,205715297,cycleway,yes,2.129,1.746,True,True,False,True,205715297,,cycleway,yes,,2.129,False,True,False,0.0,True,False,0.0,True,False,90.0,105.7
川崎→武蔵小杉,2,2,35.53618,139.70223,168,1295585359,,1295585359,,footway,,,,2.89,262825873,tertiary,no,5.695,2.805,False,True,False,True,262825873,,tertiary,no,堀川町線,5.695,False,True,False,0.0,True,False,0.0,True,False,90.5,65.4
川崎→武蔵小杉,3,3,35.53827,139.698,168,1226423529,,1226423529,,trunk,yes,府中街道,,1.386,989906376,footway,,4.215,2.83,False,False,False,False,1226423529,,trunk,yes,府中街道,1.386,False,False,False,0.0,False,False,0.0,False,False,8.0,8.0
川崎→武蔵小杉,4,4,35.54013,139.69686,168,989951075,,989951075,,trunk,yes,府中街道,,1.844,992703183,trunk,yes,6.634,4.789,False,False,False,False,989951075,,trunk,yes,府中街道,1.844,False,False,False,0.0,False,False,0.0,False,False,0.7,0.7
川崎→武蔵小杉,5,5,35.54306,139.69367,168,263456981,,992241606,,trunk,yes,府中街道,,2.754,263456981,trunk,yes,4.331,1.577,True,False,False,False,992241606,,trunk,yes,府中街道,2.754,False,False,True,1.0,False,True,1.0,False,False,170.3,170.3
川崎→武蔵小杉,6,6,35.54401,139.69123,168,263456981,,387787695,,footway,,,,0.056,991711775,trunk,yes,0.367,0.311,True,True,False,True,991711775,,trunk,yes,府中街道,0.367,False,True,False,0.0,False,False,0.0,False,False,133.1,4.1
川崎→武蔵小杉,7,7,35.54646,139.68509,168,991020675,,991020675,,trunk,yes,府中街道,designated,2.669,990058492,trunk,yes,4.447,1.778,True,False,False,False,991020675,,trunk,yes,府中街道,2.669,False,False,False,0.0,False,False,0.0,False,False,5.7,5.7
川崎→武蔵小杉,8,8,35.54939,139.68217,168,991020675,,1451926119,,footway,,,,1.95,991020675,trunk,yes,2.772,0.822,True,True,False,True,991020675,,trunk,yes,府中街道,2.772,False,True,False,0.0,False,False,0.0,False,False,3.7,14.8
川崎→武蔵小杉,9,9,35.55289,139.67992,168,27639367,,27639367,,trunk,,府中街道,,0.25,1011150937,footway,,5.674,5.424,False,False,False,False,27639367,,trunk,,府中街道,0.25,False,False,False,0.0,False,False,0.0,False,False,179.1,179.1
川崎→武蔵小杉,10,10,35.55431,139.67884,168,31875063,,31875063,,tertiary,yes,南武沿線道路,,0.227,155790743,service,,4.022,3.795,False,False,False,False,31875063,,tertiary,yes,南武沿線道路,0.227,False,False,False,0.0,False,False,0.0,False,False,0.2,0.2
川崎→武蔵小杉,11,11,35.55607,139.67756,168,263457845,B,31875063,,tertiary,yes,南武沿線道路,,1.23,1537673791,footway,,3.872,2.642,False,False,False,False,31875063,,tertiary,yes,南武沿線道路,1.23,False,False,False,0.0,False,False,0.0,False,False,0.7,0.7
川崎→武蔵小杉,12,12,35.55828,139.67599,168,37712600,,932751006,,tertiary,yes,南武沿線道路,,0.484,37712600,tertiary,,2.978,2.494,False,False,False,False,932751006,,tertiary,yes,南武沿線道路,0.484,False,False,False,0.0,False,False,0.0,False,False,0.1,0.1
川崎→武蔵小杉,13,13,35.56025,139.67457,168,932751006,,932751006,,tertiary,yes,南武沿線道路,,0.108,1144230124,unclassified,yes,5.209,5.101,False,False,False,False,932751006,,tertiary,yes,南武沿線道路,0.108,False,False,False,0.0,False,False,0.0,False,False,0.5,0.5
川崎→武蔵小杉,14,14,35.56317,139.67255,168,159367393,,294664333,,tertiary,yes,南武沿線道路,,0.289,159367393,residential,,2.631,2.342,False,False,False,False,294664333,,tertiary,yes,南武沿線道路,0.289,False,False,False,0.0,False,False,0.0,False,False,14.5,14.5
川崎→武蔵小杉,15,15,35.56546,139.671,168,294664333,,294664333,,tertiary,yes,南武沿線道路,,0.765,557828565,residential,,1.799,1.034,True,False,False,False,294664333,,tertiary,yes,南武沿線道路,0.765,False,False,False,0.0,False,False,0.0,False,False,3.3,3.3
川崎→武蔵小杉,16,16,35.56923,139.66995,168,123451443,,294664333,,tertiary,yes,南武沿線道路,,0.045,159367636,unclassified,,2.207,2.162,False,False,False,False,294664333,,tertiary,yes,南武沿線道路,0.045,False,False,False,0.0,False,False,0.0,False,False,0.5,0.5
川崎→武蔵小杉,17,18,35.56968,139.66943,168,159368010,,159368010,,service,,,,0.071,228751920,footway,,31.061,30.99,False,False,False,False,159368010,,service,,,0.071,False,False,False,0.0,False,False,0.0,False,False,161.8,161.8
川崎→武蔵小杉,18,20,35.56992,139.66859,168,680507396,,159368010,,service,,,,0.932,680507396,residential,,1.428,0.497,True,False,False,False,159368010,,service,,,0.932,False,False,False,0.0,False,False,0.0,False,False,163.7,163.7
川崎→武蔵小杉,19,22,35.57003,139.66775,168,561778848,,561778848,,path,,,,0.531,812902514,path,,3.103,2.573,False,True,False,True,267964155,,service,,,11.667,False,True,False,0.0,False,False,0.0,False,False,27.7,149.3
川崎→武蔵小杉,20,23,35.57043,139.66777,168,812902514,,812902514,,path,,,,5.229,561778848,path,,44.084,38.855,False,True,False,True,123451445,,service,,,44.416,False,True,False,0.0,False,False,0.0,True,False,5.3,93.5
川崎→武蔵小杉,21,25,35.57216,139.66722,168,812902514,,812902514,,path,,,,3.42,267954379,footway,,29.19,25.771,False,True,False,True,123458564,,unclassified,,,34.491,False,True,False,0.0,False,False,0.0,False,False,4.0,174.3
川崎→武蔵小杉,22,29,35.57252,139.66695,168,123458564,,123458564,,unclassified,,,,0.047,267954379,footway,,3.929,3.882,False,False,False,False,123458564,,unclassified,,,0.047,False,False,False,0.0,False,False,0.0,False,False,147.6,147.6
川崎→武蔵小杉,23,32,35.57273,139.66661,168,123458564,,123458564,,unclassified,,,,0.002,267954378,footway,,5.373,5.37,False,False,False,False,123458564,,unclassified,,,0.002,False,False,False,0.0,False,False,0.0,False,False,163.5,163.5
川崎→武蔵小杉,24,33,35.57323,139.66647,168,31990106,,123458564,,unclassified,,,,1.394,1034802251,tertiary,,2.426,1.032,True,False,False,False,123458564,,unclassified,,,1.394,False,False,False,0.0,True,False,0.0,True,False,118.5,118.5
川崎→武蔵小杉,25,34,35.57325,139.66392,168,267975548,,31990106,,tertiary,,,,1.231,267975548,footway,,2.905,1.674,True,False,False,False,31990106,,tertiary,,,1.231,False,False,False,0.0,False,False,0.0,False,False,179.3,179.3
川崎→武蔵小杉,26,35,35.57318,139.66348,168,267954378,,932277458,,tertiary,,,,2.018,267954378,footway,,3.456,1.438,True,False,False,False,932277458,,tertiary,,,2.018,False,False,False,0.0,False,False,0.0,False,False,179.6,179.6
川崎→武蔵小杉,27,36,35.57323,139.66325,168,570317028,,570317028,,unclassified,yes,,,1.384,1028316658,tertiary,,2.793,1.408,True,False,False,False,570317028,,unclassified,yes,,1.384,False,False,False,0.0,True,False,0.0,True,False,116.3,116.3
千葉→幕張本郷,0,0,35.61359,140.11442,278,350247461,,702077871,,tertiary,,千葉公園通り,,1.144,350247461,footway,,5.113,3.969,False,False,False,False,702077871,,tertiary,,千葉公園通り,1.144,False,False,False,0.0,False,False,0.0,False,False,18.8,18.8
千葉→幕張本郷,1,1,35.61346,140.11503,278,233565187,,702077871,,tertiary,,千葉公園通り,,0.454,233565187,unclassified,yes,0.609,0.154,True,False,False,False,702077871,,tertiary,,千葉公園通り,0.454,False,False,False,0.0,False,False,0.0,False,False,10.4,10.4
千葉→幕張本郷,2,2,35.61351,140.11567,278,702077871,,702077871,,tertiary,,千葉公園通り,,1.509,1386938765,footway,,3.798,2.289,False,False,False,False,702077871,,tertiary,,千葉公園通り,1.509,False,False,False,0.0,False,False,0.0,False,False,8.8,8.8
千葉→幕張本郷,3,3,35.6138,140.11625,278,144846303,,702077871,,tertiary,,千葉公園通り,,2.102,1386938765,footway,,4.112,2.01,False,False,False,False,702077871,,tertiary,,千葉公園通り,2.102,False,False,False,0.0,False,False,0.0,False,False,26.1,26.1
千葉→幕張本郷,4,4,35.61437,140.117,278,144846307,,702077871,,tertiary,,千葉公園通り,,0.741,144846307,unclassified,yes,4.314,3.573,False,False,False,False,702077871,,tertiary,,千葉公園通り,0.741,False,False,False,0.0,False,False,0.0,False,False,26.9,26.9
千葉→幕張本郷,5,6,35.61486,140.11788,278,181993578,,233583368,,footway,,,,1.768,144785471,tertiary_link,yes,1.945,0.176,True,True,False,True,144785471,,tertiary_link,yes,千葉公園通り,1.945,False,True,False,0.0,False,False,0.0,False,False,159.0,12.9
千葉→幕張本郷,6,7,35.61519,140.11818,278,233583368,,233583368,,footway,,,,1.487,144785471,tertiary_link,yes,2.448,0.961,True,True,False,True,144785471,,tertiary_link,yes,千葉公園通り,2.448,False,True,False,0.0,False,False,0.0,False,False,179.1,9.0
千葉→幕張本郷,7,8,35.61556,140.11828,278,144785471,,144785471,,tertiary_link,yes,千葉公園通り,,0.658,181993567,footway,,5.56,4.901,False,False,False,False,144785471,,tertiary_link,yes,千葉公園通り,0.658,False,False,False,0.0,False,False,0.0,False,False,29.1,29.1
千葉→幕張本郷,8,10,35.61591,140.11836,278,144785430,,144785430,,tertiary,yes,千葉公園通り,,0.807,144785471,tertiary_link,yes,2.358,1.551,True,False,False,False,144785430,,tertiary,yes,千葉公園通り,0.807,False,False,False,0.0,False,False,0.0,False,False,4.6,4.6
千葉→幕張本郷,9,11,35.61662,140.11842,278,23053071,,144785464,,tertiary,,,,0.916,219685759,unclassified,,5.485,4.569,False,False,False,False,144785464,,tertiary,,,0.916,False,False,False,0.0,False,False,0.0,False,False,14.6,14.6
千葉→幕張本郷,10,12,35.61834,140.11839,278,144785464,,144785464,,tertiary,,,,0.62,172621192,unclassified,,54.143,53.523,False,False,False,False,144785464,,tertiary,,,0.62,False,False,False,0.0,False,False,0.0,False,False,9.0,9.0
千葉→幕張本郷,11,13,35.61896,140.11822,278,1083937781,,144785464,,tertiary,,,,1.123,1083937781,footway,,8.348,7.225,False,False,False,False,144785464,,tertiary,,,1.123,False,False,False,0.0,False,False,0.0,False,False,7.1,7.1
千葉→幕張本郷,12,14,35.61954,140.11793,278,144785464,,144785464,,tertiary,,,,2.276,1083937781,footway,,5.236,2.961,False,False,False,False,144785464,,tertiary,,,2.276,False,False,False,0.0,False,False,0.0,False,False,15.9,15.9
千葉→幕張本郷,13,15,35.62083,140.11715,278,103755119,,103755119,,tertiary,,,,0.413,1083937775,footway,,5.143,4.731,False,False,False,False,103755119,,tertiary,,,0.413,False,False,False,0.0,False,False,0.0,False,False,0.2,0.2
千葉→幕張本郷,14,16,35.62147,140.11679,278,103755119,,172896096,,unclassified,,,,1.028,103755119,tertiary,,1.686,0.658,True,False,False,False,172896096,,unclassified,,,1.028,False,False,False,0.0,True,False,0.0,True,False,92.6,92.6
千葉→幕張本郷,15,18,35.62368,140.11597,278,23052404,,23052404,,trunk,yes,国道126号,,0.143,178600326,unclassified,,3.865,3.722,False,False,False,False,23052404,,trunk,yes,国道126号,0.143,False,False,False,0.0,False,False,0.0,False,False,2.5,2.5
千葉→幕張本郷,16,19,35.62405,140.1158,278,23052404,,23052404,,trunk,yes,国道126号,,0.349,22961575,trunk,yes,9.337,8.989,False,False,False,False,23052404,,trunk,yes,国道126号,0.349,False,False,False,0.0,False,False,0.0,False,False,3.3,3.3
千葉→幕張本郷,17,20,35.62516,140.1154,278,23052404,,23053066,,tertiary,,作草部坂通り,,0.925,23052404,trunk,yes,1.161,0.236,True,False,False,False,23053066,,tertiary,,作草部坂通り,0.925,False,False,False,0.0,True,False,0.0,True,False,72.6,72.6
千葉→幕張本郷,18,21,35.62607,140.11504,278,23052404,,23052404,,trunk,yes,国道126号,,0.235,1083988791,footway,,6.814,6.578,False,False,False,False,23052404,,trunk,yes,国道126号,0.235,False,False,False,0.0,False,False,0.0,False,False,0.2,0.2
千葉→幕張本郷,19,22,35.62677,140.11468,278,22961575,B,23052404,,trunk,yes,国道126号,,3.348,22961575,trunk,yes,9.375,6.027,False,False,False,False,23052404,,trunk,yes,国道126号,3.348,False,False,False,0.0,False,False,0.0,False,False,5.1,5.1
千葉→幕張本郷,20,23,35.62823,140.11382,278,23052404,,23052404,,trunk,yes,国道126号,,0.576,153600800,tertiary,,1.436,0.86,True,False,False,False,23052404,,trunk,yes,国道126号,0.576,False,False,False,0.0,False,False,0.0,False,False,1.0,1.0
千葉→幕張本郷,21,24,35.63006,140.11312,278,23052404,,23052404,,trunk,yes,国道126号,,0.173,233960862,residential,yes,0.691,0.518,True,False,False,False,23052404,,trunk,yes,国道126号,0.173,False,False,False,0.0,False,False,0.0,False,False,6.3,6.3
千葉→幕張本郷,22,25,35.63246,140.11244,278,400848983,,23052404,,trunk,yes,国道126号,,0.657,400848983,trunk,,4.338,3.682,False,False,False,False,23052404,,trunk,yes,国道126号,0.657,False,False,False,0.0,False,False,0.0,False,False,8.5,8.5
千葉→幕張本郷,23,26,35.63407,140.11198,278,23052404,,23052404,,trunk,yes,国道126号,,1.854,22961575,trunk,yes,9.243,7.39,False,False,False,False,23052404,,trunk,yes,国道126号,1.854,False,False,False,0.0,False,False,0.0,False,False,6.2,6.2
千葉→幕張本郷,24,27,35.6346,140.11174,278,22961575,B,23052404,,trunk,yes,国道126号,,2.931,22961575,trunk,yes,7.975,5.044,False,False,False,False,23052404,,trunk,yes,国道126号,2.931,False,False,False,0.0,False,False,0.0,False,False,9.3,9.3
千葉→幕張本郷,25,28,35.63547,140.11105,278,23052404,,23052404,,trunk,yes,国道126号,,1.322,22961576,tertiary,,7.37,6.049,False,False,False,False,23052404,,trunk,yes,国道126号,1.322,False,False,False,0.0,False,False,0.0,False,False,21.4,21.4
千葉→幕張本郷,26,29,35.63694,140.10934,278,652775513,,652775513,,trunk,yes,国道126号,,1.166,1066868407,trunk,,1.449,0.283,True,False,False,False,652775513,,trunk,yes,国道126号,1.166,False,False,False,0.0,True,False,0.0,True,False,83.8,83.8
千葉→幕張本郷,27,30,35.6392,140.10641,278,176181810,,176181810,,primary,,穴川天戸線,,0.93,1275353170,steps,,9.281,8.351,False,False,False,False,176181810,,primary,,穴川天戸線,0.93,False,False,False,0.0,False,False,0.0,False,False,179.7,179.7
千葉→幕張本郷,28,32,35.63957,140.10505,278,176181803,,176181803,,secondary,,稲毛停車場穴川線,,1.149,193838554,residential,,5.354,4.205,False,False,False,False,176181803,,secondary,,稲毛停車場穴川線,1.149,False,False,False,0.0,False,False,0.0,False,False,167.9,167.9
千葉→幕張本郷,29,33,35.63962,140.10409,278,176181803,,232894835,,service,,,,0.622,176181803,secondary,,0.712,0.09,True,False,False,False,232894835,,service,,,0.622,False,False,False,0.0,True,False,0.0,True,False,95.7,95.7
